 x ,  T0 ,  T1 ,  T2 ,  Phi ,  Psi ,  delta_cdm ,  delta_b ,  v_cdm ,  v_b ,  Pi ,  S ,  Sj5 ,  Sj50 ,  Sj500  , 
-10.206 , 0.622312 , -0.138632 , -1.62645e-05 , 0.572901 , -0.572901 , 1.99275 , 1.86694 , 0.642967 , 0.415899 , -1.62645e-05 , 0 , 0 , 0 , -0 , 
-10.202 , 0.624056 , -0.138523 , -1.63822e-05 , 0.57228 , -0.57228 , 1.99984 , 1.87217 , 0.645032 , 0.415571 , -1.63822e-05 , 0 , 0 , 0 , -0 , 
-10.198 , 0.625808 , -0.138407 , -1.65001e-05 , 0.571655 , -0.571655 , 2.00697 , 1.87742 , 0.647101 , 0.415224 , -1.65001e-05 , 0 , 0 , 0 , -0 , 
-10.194 , 0.627566 , -0.138285 , -1.66179e-05 , 0.571026 , -0.571026 , 2.01415 , 1.8827 , 0.649173 , 0.414858 , -1.66179e-05 , 0 , 0 , 0 , -0 , 
-10.19 , 0.629331 , -0.138156 , -1.67358e-05 , 0.570394 , -0.570394 , 2.02137 , 1.888 , 0.651249 , 0.414471 , -1.67358e-05 , 0 , 0 , 0 , -0 , 
-10.186 , 0.631103 , -0.13802 , -1.68537e-05 , 0.569758 , -0.569758 , 2.02865 , 1.89331 , 0.653329 , 0.414063 , -1.68537e-05 , 0 , 0 , 0 , -0 , 
-10.182 , 0.632882 , -0.137878 , -1.69715e-05 , 0.569118 , -0.569118 , 2.03597 , 1.89865 , 0.655412 , 0.413636 , -1.69715e-05 , 0 , 0 , 0 , -0 , 
-10.178 , 0.634668 , -0.137728 , -1.70893e-05 , 0.568474 , -0.568474 , 2.04334 , 1.904 , 0.657499 , 0.413187 , -1.70893e-05 , 0 , 0 , 0 , -0 , 
-10.174 , 0.63646 , -0.137572 , -1.7207e-05 , 0.567827 , -0.567827 , 2.05076 , 1.90938 , 0.659589 , 0.412718 , -1.7207e-05 , 0 , 0 , 0 , -0 , 
-10.17 , 0.638259 , -0.137408 , -1.73246e-05 , 0.567176 , -0.567176 , 2.05823 , 1.91478 , 0.661682 , 0.412227 , -1.73246e-05 , 0 , 0 , 0 , -0 , 
-10.166 , 0.640064 , -0.137237 , -1.74421e-05 , 0.566521 , -0.566521 , 2.06574 , 1.92019 , 0.663779 , 0.411715 , -1.74421e-05 , 0 , 0 , 0 , -0 , 
-10.162 , 0.641877 , -0.137059 , -1.75595e-05 , 0.565862 , -0.565862 , 2.07331 , 1.92563 , 0.665879 , 0.411182 , -1.75595e-05 , 0 , 0 , 0 , -0 , 
-10.158 , 0.643695 , -0.136874 , -1.76766e-05 , 0.565199 , -0.565199 , 2.08093 , 1.93109 , 0.667983 , 0.410626 , -1.76766e-05 , 0 , 0 , 0 , -0 , 
-10.154 , 0.64552 , -0.136682 , -1.77936e-05 , 0.564532 , -0.564532 , 2.08859 , 1.93656 , 0.67009 , 0.410048 , -1.77936e-05 , 0 , 0 , 0 , -0 , 
-10.15 , 0.647352 , -0.136482 , -1.79103e-05 , 0.563861 , -0.563861 , 2.09631 , 1.94206 , 0.6722 , 0.409449 , -1.79103e-05 , 0 , 0 , 0 , -0 , 
-10.146 , 0.64919 , -0.136274 , -1.80267e-05 , 0.563187 , -0.563187 , 2.10408 , 1.94757 , 0.674314 , 0.408826 , -1.80267e-05 , 0 , 0 , 0 , -0 , 
-10.142 , 0.651034 , -0.136059 , -1.81428e-05 , 0.562508 , -0.562508 , 2.1119 , 1.9531 , 0.676431 , 0.408181 , -1.81428e-05 , 0 , 0 , 0 , -0 , 
-10.138 , 0.652885 , -0.135836 , -1.82586e-05 , 0.561826 , -0.561826 , 2.11977 , 1.95866 , 0.678551 , 0.407513 , -1.82586e-05 , 0 , 0 , 0 , -0 , 
-10.134 , 0.654742 , -0.135606 , -1.83741e-05 , 0.561139 , -0.561139 , 2.12769 , 1.96423 , 0.680674 , 0.406821 , -1.83741e-05 , 0 , 0 , 0 , -0 , 
-10.13 , 0.656605 , -0.135367 , -1.84891e-05 , 0.560449 , -0.560449 , 2.13566 , 1.96982 , 0.6828 , 0.406106 , -1.84891e-05 , 0 , 0 , 0 , -0 , 
-10.126 , 0.658475 , -0.135121 , -1.86038e-05 , 0.559755 , -0.559755 , 2.14368 , 1.97543 , 0.68493 , 0.405367 , -1.86038e-05 , 0 , 0 , 0 , -0 , 
-10.122 , 0.66035 , -0.134867 , -1.87179e-05 , 0.559056 , -0.559056 , 2.15176 , 1.98105 , 0.687062 , 0.404604 , -1.87179e-05 , 0 , 0 , 0 , -0 , 
-10.118 , 0.662231 , -0.134604 , -1.88316e-05 , 0.558354 , -0.558354 , 2.15989 , 1.9867 , 0.689198 , 0.403817 , -1.88316e-05 , 0 , 0 , 0 , -0 , 
-10.114 , 0.664119 , -0.134334 , -1.89447e-05 , 0.557647 , -0.557647 , 2.16807 , 1.99236 , 0.691337 , 0.403006 , -1.89447e-05 , 0 , 0 , 0 , -0 , 
-10.11 , 0.666012 , -0.134055 , -1.90573e-05 , 0.556937 , -0.556937 , 2.1763 , 1.99804 , 0.693478 , 0.402169 , -1.90573e-05 , 0 , 0 , 0 , -0 , 
-10.106 , 0.667912 , -0.133768 , -1.91693e-05 , 0.556222 , -0.556222 , 2.18459 , 2.00374 , 0.695623 , 0.401308 , -1.91693e-05 , 0 , 0 , 0 , -0 , 
-10.102 , 0.669817 , -0.133473 , -1.92806e-05 , 0.555503 , -0.555503 , 2.19293 , 2.00945 , 0.69777 , 0.400422 , -1.92806e-05 , 0 , 0 , 0 , -0 , 
-10.098 , 0.671728 , -0.133169 , -1.93912e-05 , 0.55478 , -0.55478 , 2.20133 , 2.01518 , 0.69992 , 0.39951 , -1.93912e-05 , 0 , 0 , 0 , -0 , 
-10.094 , 0.673644 , -0.132856 , -1.95011e-05 , 0.554053 , -0.554053 , 2.20978 , 2.02093 , 0.702073 , 0.398572 , -1.95011e-05 , 0 , 0 , 0 , -0 , 
-10.09 , 0.675566 , -0.132535 , -1.96102e-05 , 0.553322 , -0.553322 , 2.21828 , 2.0267 , 0.704229 , 0.397609 , -1.96102e-05 , 0 , 0 , 0 , -0 , 
-10.086 , 0.677494 , -0.132205 , -1.97186e-05 , 0.552587 , -0.552587 , 2.22684 , 2.03248 , 0.706388 , 0.396619 , -1.97186e-05 , 0 , 0 , 0 , -0 , 
-10.082 , 0.679427 , -0.131866 , -1.9826e-05 , 0.551847 , -0.551847 , 2.23546 , 2.03828 , 0.708549 , 0.395603 , -1.9826e-05 , 0 , 0 , 0 , -0 , 
-10.078 , 0.681366 , -0.131518 , -1.99326e-05 , 0.551103 , -0.551103 , 2.24413 , 2.0441 , 0.710714 , 0.39456 , -1.99326e-05 , 0 , 0 , 0 , -0 , 
-10.074 , 0.68331 , -0.131162 , -2.00383e-05 , 0.550356 , -0.550356 , 2.25285 , 2.04993 , 0.71288 , 0.39349 , -2.00383e-05 , 0 , 0 , 0 , -0 , 
-10.07 , 0.685259 , -0.130796 , -2.01429e-05 , 0.549603 , -0.549603 , 2.26163 , 2.05578 , 0.71505 , 0.392393 , -2.01429e-05 , 0 , 0 , 0 , -0 , 
-10.066 , 0.687213 , -0.130421 , -2.02466e-05 , 0.548847 , -0.548847 , 2.27047 , 2.06164 , 0.717222 , 0.391268 , -2.02466e-05 , 0 , 0 , 0 , -0 , 
-10.062 , 0.689172 , -0.130037 , -2.03491e-05 , 0.548086 , -0.548086 , 2.27936 , 2.06752 , 0.719396 , 0.390116 , -2.03491e-05 , 0 , 0 , 0 , -0 , 
-10.058 , 0.691137 , -0.129643 , -2.04505e-05 , 0.547322 , -0.547322 , 2.28832 , 2.07341 , 0.721573 , 0.388936 , -2.04505e-05 , 0 , 0 , 0 , -0 , 
-10.054 , 0.693106 , -0.129241 , -2.05507e-05 , 0.546552 , -0.546552 , 2.29732 , 2.07932 , 0.723752 , 0.387727 , -2.05507e-05 , 0 , 0 , 0 , -0 , 
-10.05 , 0.69508 , -0.128828 , -2.06497e-05 , 0.545779 , -0.545779 , 2.30639 , 2.08524 , 0.725934 , 0.38649 , -2.06497e-05 , 0 , 0 , 0 , -0 , 
-10.046 , 0.697059 , -0.128406 , -2.07474e-05 , 0.545001 , -0.545001 , 2.31551 , 2.09118 , 0.728118 , 0.385224 , -2.07474e-05 , 0 , 0 , 0 , -0 , 
-10.042 , 0.699043 , -0.127974 , -2.08438e-05 , 0.544219 , -0.544219 , 2.32469 , 2.09713 , 0.730305 , 0.383929 , -2.08438e-05 , 0 , 0 , 0 , -0 , 
-10.038 , 0.701031 , -0.127533 , -2.09388e-05 , 0.543433 , -0.543433 , 2.33393 , 2.10309 , 0.732494 , 0.382604 , -2.09388e-05 , 0 , 0 , 0 , -0 , 
-10.034 , 0.703023 , -0.127082 , -2.10323e-05 , 0.542642 , -0.542642 , 2.34323 , 2.10907 , 0.734685 , 0.381251 , -2.10323e-05 , 0 , 0 , 0 , -0 , 
-10.03 , 0.70502 , -0.12662 , -2.11243e-05 , 0.541847 , -0.541847 , 2.35258 , 2.11506 , 0.736878 , 0.379867 , -2.11243e-05 , 0 , 0 , 0 , -0 , 
-10.026 , 0.707021 , -0.126149 , -2.12147e-05 , 0.541047 , -0.541047 , 2.362 , 2.12107 , 0.739073 , 0.378453 , -2.12147e-05 , 0 , 0 , 0 , -0 , 
-10.022 , 0.709027 , -0.125668 , -2.13035e-05 , 0.540243 , -0.540243 , 2.37147 , 2.12708 , 0.74127 , 0.377009 , -2.13035e-05 , 0 , 0 , 0 , -0 , 
-10.018 , 0.711036 , -0.125176 , -2.13907e-05 , 0.539435 , -0.539435 , 2.38101 , 2.13311 , 0.74347 , 0.375534 , -2.13907e-05 , 0 , 0 , 0 , -0 , 
-10.014 , 0.71305 , -0.124674 , -2.14761e-05 , 0.538622 , -0.538622 , 2.3906 , 2.13915 , 0.745671 , 0.374028 , -2.14761e-05 , 0 , 0 , 0 , -0 , 
-10.01 , 0.715067 , -0.124162 , -2.15596e-05 , 0.537805 , -0.537805 , 2.40026 , 2.1452 , 0.747875 , 0.372491 , -2.15596e-05 , 0 , 0 , 0 , -0 , 
-10.006 , 0.717088 , -0.123639 , -2.16413e-05 , 0.536983 , -0.536983 , 2.40997 , 2.15127 , 0.75008 , 0.370923 , -2.16413e-05 , 0 , 0 , 0 , -0 , 
-10.002 , 0.719113 , -0.123105 , -2.1721e-05 , 0.536157 , -0.536157 , 2.41975 , 2.15734 , 0.752288 , 0.369323 , -2.1721e-05 , 0 , 0 , 0 , -0 , 
-9.998 , 0.721141 , -0.122561 , -2.17988e-05 , 0.535326 , -0.535326 , 2.42959 , 2.16343 , 0.754497 , 0.36769 , -2.17988e-05 , 0 , 0 , 0 , -0 , 
-9.994 , 0.723173 , -0.122006 , -2.18744e-05 , 0.534491 , -0.534491 , 2.43949 , 2.16952 , 0.756708 , 0.366026 , -2.18744e-05 , 0 , 0 , 0 , -0 , 
-9.99 , 0.725208 , -0.121441 , -2.19479e-05 , 0.533651 , -0.533651 , 2.44945 , 2.17563 , 0.75892 , 0.364329 , -2.19479e-05 , 0 , 0 , 0 , -0 , 
-9.986 , 0.727246 , -0.120864 , -2.20192e-05 , 0.532807 , -0.532807 , 2.45947 , 2.18174 , 0.761134 , 0.362599 , -2.20192e-05 , 0 , 0 , 0 , -0 , 
-9.982 , 0.729288 , -0.120276 , -2.20881e-05 , 0.531958 , -0.531958 , 2.46956 , 2.18787 , 0.76335 , 0.360836 , -2.20881e-05 , 0 , 0 , 0 , -0 , 
-9.978 , 0.731332 , -0.119678 , -2.21547e-05 , 0.531105 , -0.531105 , 2.47971 , 2.194 , 0.765568 , 0.35904 , -2.21547e-05 , 0 , 0 , 0 , -0 , 
-9.97399 , 0.733379 , -0.119068 , -2.22189e-05 , 0.530247 , -0.530247 , 2.48992 , 2.20014 , 0.767787 , 0.35721 , -2.22189e-05 , 0 , 0 , 0 , -0 , 
-9.96999 , 0.735429 , -0.118446 , -2.22805e-05 , 0.529385 , -0.529385 , 2.50019 , 2.20629 , 0.770007 , 0.355346 , -2.22805e-05 , 0 , 0 , 0 , -0 , 
-9.96599 , 0.737481 , -0.117813 , -2.23395e-05 , 0.528518 , -0.528518 , 2.51053 , 2.21245 , 0.772229 , 0.353448 , -2.23395e-05 , 0 , 0 , 0 , -0 , 
-9.96199 , 0.739536 , -0.117169 , -2.23959e-05 , 0.527646 , -0.527646 , 2.52093 , 2.21861 , 0.774452 , 0.351516 , -2.23959e-05 , 0 , 0 , 0 , -0 , 
-9.95799 , 0.741593 , -0.116513 , -2.24494e-05 , 0.52677 , -0.52677 , 2.5314 , 2.22478 , 0.776677 , 0.349549 , -2.24494e-05 , 0 , 0 , 0 , -0 , 
-9.95399 , 0.743652 , -0.115846 , -2.25002e-05 , 0.525889 , -0.525889 , 2.54193 , 2.23096 , 0.778902 , 0.347546 , -2.25002e-05 , 0 , 0 , 0 , -0 , 
-9.94999 , 0.745713 , -0.115167 , -2.25479e-05 , 0.525004 , -0.525004 , 2.55252 , 2.23714 , 0.781129 , 0.345509 , -2.25479e-05 , 0 , 0 , 0 , -0 , 
-9.94599 , 0.747776 , -0.114476 , -2.25927e-05 , 0.524114 , -0.524114 , 2.56318 , 2.24333 , 0.783358 , 0.343436 , -2.25927e-05 , 0 , 0 , 0 , -0 , 
-9.94199 , 0.749841 , -0.113773 , -2.26343e-05 , 0.523219 , -0.523219 , 2.57391 , 2.24953 , 0.785587 , 0.341327 , -2.26343e-05 , 0 , 0 , 0 , -0 , 
-9.93799 , 0.751907 , -0.113058 , -2.26727e-05 , 0.522319 , -0.522319 , 2.5847 , 2.25572 , 0.787817 , 0.339182 , -2.26727e-05 , 0 , 0 , 0 , -0 , 
-9.93399 , 0.753974 , -0.11233 , -2.27079e-05 , 0.521415 , -0.521415 , 2.59556 , 2.26193 , 0.790048 , 0.337 , -2.27079e-05 , 0 , 0 , 0 , -0 , 
-9.92999 , 0.756043 , -0.111591 , -2.27396e-05 , 0.520506 , -0.520506 , 2.60648 , 2.26813 , 0.79228 , 0.334782 , -2.27396e-05 , 0 , 0 , 0 , -0 , 
-9.92599 , 0.758113 , -0.110839 , -2.27679e-05 , 0.519593 , -0.519593 , 2.61747 , 2.27434 , 0.794513 , 0.332527 , -2.27679e-05 , 0 , 0 , 0 , -0 , 
-9.92198 , 0.760184 , -0.110075 , -2.27925e-05 , 0.518674 , -0.518674 , 2.62853 , 2.28056 , 0.796747 , 0.330234 , -2.27925e-05 , 0 , 0 , 0 , -0 , 
-9.91798 , 0.762256 , -0.109298 , -2.28135e-05 , 0.517751 , -0.517751 , 2.63966 , 2.28677 , 0.798982 , 0.327904 , -2.28135e-05 , 0 , 0 , 0 , -0 , 
-9.91398 , 0.764328 , -0.108509 , -2.28307e-05 , 0.516824 , -0.516824 , 2.65085 , 2.29299 , 0.801217 , 0.325537 , -2.28307e-05 , 0 , 0 , 0 , -0 , 
-9.90998 , 0.766401 , -0.107707 , -2.28441e-05 , 0.515891 , -0.515891 , 2.66211 , 2.29921 , 0.803453 , 0.323131 , -2.28441e-05 , 0 , 0 , 0 , -0 , 
-9.90598 , 0.768474 , -0.106892 , -2.28534e-05 , 0.514954 , -0.514954 , 2.67344 , 2.30543 , 0.805689 , 0.320687 , -2.28534e-05 , 0 , 0 , 0 , -0 , 
-9.90198 , 0.770547 , -0.106064 , -2.28586e-05 , 0.514012 , -0.514012 , 2.68483 , 2.31165 , 0.807926 , 0.318204 , -2.28586e-05 , 0 , 0 , 0 , -0 , 
-9.89798 , 0.77262 , -0.105224 , -2.28596e-05 , 0.513065 , -0.513065 , 2.6963 , 2.31787 , 0.810164 , 0.315682 , -2.28596e-05 , 0 , 0 , 0 , -0 , 
-9.89398 , 0.774693 , -0.10437 , -2.28563e-05 , 0.512113 , -0.512113 , 2.70783 , 2.32409 , 0.812401 , 0.313121 , -2.28563e-05 , 0 , 0 , 0 , -0 , 
-9.88998 , 0.776766 , -0.103503 , -2.28486e-05 , 0.511157 , -0.511157 , 2.71944 , 2.3303 , 0.814639 , 0.310521 , -2.28486e-05 , 0 , 0 , 0 , -0 , 
-9.88598 , 0.778837 , -0.102623 , -2.28363e-05 , 0.510196 , -0.510196 , 2.73111 , 2.33652 , 0.816878 , 0.307881 , -2.28363e-05 , 0 , 0 , 0 , -0 , 
-9.88198 , 0.780908 , -0.10173 , -2.28193e-05 , 0.509229 , -0.509229 , 2.74285 , 2.34273 , 0.819116 , 0.305201 , -2.28193e-05 , 0 , 0 , 0 , -0 , 
-9.87798 , 0.782978 , -0.100823 , -2.27976e-05 , 0.508259 , -0.508259 , 2.75467 , 2.34894 , 0.821355 , 0.30248 , -2.27976e-05 , 0 , 0 , 0 , -0 , 
-9.87397 , 0.785047 , -0.0999025 , -2.27709e-05 , 0.507283 , -0.507283 , 2.76655 , 2.35515 , 0.823593 , 0.299719 , -2.27709e-05 , 0 , 0 , 0 , -0 , 
-9.86997 , 0.787114 , -0.0989685 , -2.27393e-05 , 0.506302 , -0.506302 , 2.7785 , 2.36135 , 0.825832 , 0.296917 , -2.27393e-05 , 0 , 0 , 0 , -0 , 
-9.86597 , 0.78918 , -0.0980208 , -2.27025e-05 , 0.505317 , -0.505317 , 2.79053 , 2.36755 , 0.82807 , 0.294075 , -2.27025e-05 , 0 , 0 , 0 , -0 , 
-9.86197 , 0.791244 , -0.0970593 , -2.26604e-05 , 0.504326 , -0.504326 , 2.80263 , 2.37374 , 0.830309 , 0.29119 , -2.26604e-05 , 0 , 0 , 0 , -0 , 
-9.85797 , 0.793306 , -0.0960839 , -2.26129e-05 , 0.503331 , -0.503331 , 2.8148 , 2.37992 , 0.832547 , 0.288264 , -2.26129e-05 , 0 , 0 , 0 , -0 , 
-9.85397 , 0.795365 , -0.0950946 , -2.25598e-05 , 0.502331 , -0.502331 , 2.82704 , 2.3861 , 0.834785 , 0.285297 , -2.25598e-05 , 0 , 0 , 0 , -0 , 
-9.84997 , 0.797422 , -0.0940912 , -2.25011e-05 , 0.501326 , -0.501326 , 2.83935 , 2.39227 , 0.837022 , 0.282287 , -2.25011e-05 , 0 , 0 , 0 , -0 , 
-9.84597 , 0.799477 , -0.0930736 , -2.24366e-05 , 0.500316 , -0.500316 , 2.85174 , 2.39844 , 0.839259 , 0.279234 , -2.24366e-05 , 0 , 0 , 0 , -0 , 
-9.84197 , 0.801529 , -0.0920418 , -2.23661e-05 , 0.499301 , -0.499301 , 2.8642 , 2.40459 , 0.841496 , 0.276139 , -2.23661e-05 , 0 , 0 , 0 , -0 , 
-9.83797 , 0.803577 , -0.0909957 , -2.22895e-05 , 0.498282 , -0.498282 , 2.87673 , 2.41074 , 0.843732 , 0.273001 , -2.22895e-05 , 0 , 0 , 0 , -0 , 
-9.83397 , 0.805622 , -0.0899351 , -2.22067e-05 , 0.497257 , -0.497257 , 2.88933 , 2.41687 , 0.845967 , 0.269819 , -2.22067e-05 , 0 , 0 , 0 , -0 , 
-9.82997 , 0.807664 , -0.0888601 , -2.21175e-05 , 0.496227 , -0.496227 , 2.90201 , 2.423 , 0.848202 , 0.266594 , -2.21175e-05 , 0 , 0 , 0 , -0 , 
-9.82597 , 0.809702 , -0.0877704 , -2.20218e-05 , 0.495193 , -0.495193 , 2.91476 , 2.42911 , 0.850436 , 0.263326 , -2.20218e-05 , 0 , 0 , 0 , -0 , 
-9.82196 , 0.811736 , -0.0866661 , -2.19194e-05 , 0.494153 , -0.494153 , 2.92759 , 2.43522 , 0.852669 , 0.260013 , -2.19194e-05 , 0 , 0 , 0 , -0 , 
-9.81796 , 0.813766 , -0.085547 , -2.18102e-05 , 0.493109 , -0.493109 , 2.94049 , 2.44131 , 0.854901 , 0.256656 , -2.18102e-05 , 0 , 0 , 0 , -0 , 
-9.81396 , 0.815791 , -0.0844131 , -2.1694e-05 , 0.49206 , -0.49206 , 2.95347 , 2.44738 , 0.857132 , 0.253254 , -2.1694e-05 , 0 , 0 , 0 , -0 , 
-9.80996 , 0.817811 , -0.0832642 , -2.15706e-05 , 0.491005 , -0.491005 , 2.96652 , 2.45344 , 0.859362 , 0.249808 , -2.15706e-05 , 0 , 0 , 0 , -0 , 
-9.80596 , 0.819827 , -0.0821003 , -2.144e-05 , 0.489946 , -0.489946 , 2.97965 , 2.45949 , 0.861591 , 0.246317 , -2.144e-05 , 0 , 0 , -0 , -0 , 
-9.80196 , 0.821837 , -0.0809213 , -2.13018e-05 , 0.488882 , -0.488882 , 2.99286 , 2.46552 , 0.863819 , 0.24278 , -2.13018e-05 , 0 , 0 , -0 , -0 , 
-9.79796 , 0.823841 , -0.0797271 , -2.11561e-05 , 0.487813 , -0.487813 , 3.00614 , 2.47153 , 0.866045 , 0.239197 , -2.11561e-05 , 0 , 0 , -0 , -0 , 
-9.79396 , 0.82584 , -0.0785177 , -2.10025e-05 , 0.486739 , -0.486739 , 3.01949 , 2.47753 , 0.86827 , 0.235569 , -2.10025e-05 , 0 , 0 , -0 , -0 , 
-9.78996 , 0.827833 , -0.0772928 , -2.0841e-05 , 0.485659 , -0.485659 , 3.03293 , 2.48351 , 0.870493 , 0.231895 , -2.0841e-05 , 0 , 0 , -0 , -0 , 
-9.78596 , 0.829819 , -0.0760526 , -2.06713e-05 , 0.484575 , -0.484575 , 3.04644 , 2.48947 , 0.872715 , 0.228175 , -2.06713e-05 , 0 , 0 , -0 , -0 , 
-9.78196 , 0.831799 , -0.0747968 , -2.04933e-05 , 0.483486 , -0.483486 , 3.06002 , 2.49541 , 0.874935 , 0.224408 , -2.04933e-05 , 0 , 0 , -0 , -0 , 
-9.77796 , 0.833772 , -0.0735255 , -2.03068e-05 , 0.482392 , -0.482392 , 3.07369 , 2.50133 , 0.877154 , 0.220594 , -2.03068e-05 , 0 , 0 , -0 , -0 , 
-9.77395 , 0.835738 , -0.0722385 , -2.01116e-05 , 0.481293 , -0.481293 , 3.08743 , 2.50722 , 0.879371 , 0.216733 , -2.01116e-05 , 0 , 0 , -0 , -0 , 
-9.76995 , 0.837697 , -0.0709357 , -1.99076e-05 , 0.480189 , -0.480189 , 3.10125 , 2.5131 , 0.881585 , 0.212825 , -1.99076e-05 , 0 , 0 , -0 , -0 , 
-9.76595 , 0.839648 , -0.0696171 , -1.96945e-05 , 0.47908 , -0.47908 , 3.11515 , 2.51895 , 0.883798 , 0.20887 , -1.96945e-05 , 0 , 0 , -0 , -0 , 
-9.76195 , 0.84159 , -0.0682826 , -1.94721e-05 , 0.477966 , -0.477966 , 3.12913 , 2.52478 , 0.886009 , 0.204867 , -1.94721e-05 , 0 , 0 , -0 , -0 , 
-9.75795 , 0.843525 , -0.0669321 , -1.92404e-05 , 0.476847 , -0.476847 , 3.14319 , 2.53059 , 0.888218 , 0.200815 , -1.92404e-05 , 0 , 0 , -0 , -0 , 
-9.75395 , 0.845451 , -0.0655656 , -1.89989e-05 , 0.475723 , -0.475723 , 3.15732 , 2.53636 , 0.890424 , 0.196716 , -1.89989e-05 , 0 , 0 , -0 , 0 , 
-9.74995 , 0.847368 , -0.064183 , -1.87477e-05 , 0.474593 , -0.474593 , 3.17154 , 2.54212 , 0.892629 , 0.192569 , -1.87477e-05 , 0 , 0 , -0 , 0 , 
-9.74595 , 0.849276 , -0.0627841 , -1.84864e-05 , 0.473459 , -0.473459 , 3.18583 , 2.54784 , 0.89483 , 0.188372 , -1.84864e-05 , 0 , 0 , -0 , 0 , 
-9.74195 , 0.851174 , -0.061369 , -1.82149e-05 , 0.47232 , -0.47232 , 3.20021 , 2.55353 , 0.89703 , 0.184127 , -1.82149e-05 , 0 , 0 , -0 , 0 , 
-9.73795 , 0.853063 , -0.0599375 , -1.79329e-05 , 0.471176 , -0.471176 , 3.21467 , 2.5592 , 0.899227 , 0.179833 , -1.79329e-05 , 0 , 0 , -0 , 0 , 
-9.73395 , 0.854941 , -0.0584896 , -1.76403e-05 , 0.470027 , -0.470027 , 3.2292 , 2.56484 , 0.901421 , 0.17549 , -1.76403e-05 , 0 , 0 , -0 , 0 , 
-9.72995 , 0.856809 , -0.0570253 , -1.73368e-05 , 0.468873 , -0.468873 , 3.24382 , 2.57044 , 0.903612 , 0.171097 , -1.73368e-05 , 0 , 0 , -0 , 0 , 
-9.72595 , 0.858666 , -0.0555444 , -1.70223e-05 , 0.467714 , -0.467714 , 3.25852 , 2.57601 , 0.905801 , 0.166655 , -1.70223e-05 , 0 , 0 , -0 , 0 , 
-9.72194 , 0.860513 , -0.0540469 , -1.66964e-05 , 0.46655 , -0.46655 , 3.2733 , 2.58155 , 0.907987 , 0.162163 , -1.66964e-05 , 0 , 0 , -0 , 0 , 
-9.71794 , 0.862347 , -0.0525327 , -1.6359e-05 , 0.465381 , -0.465381 , 3.28816 , 2.58706 , 0.91017 , 0.157621 , -1.6359e-05 , 0 , 0 , -0 , 0 , 
-9.71394 , 0.86417 , -0.0510018 , -1.60098e-05 , 0.464206 , -0.464206 , 3.30311 , 2.59252 , 0.912349 , 0.153028 , -1.60098e-05 , 0 , 0 , -0 , 0 , 
-9.70994 , 0.865981 , -0.0494541 , -1.56487e-05 , 0.463027 , -0.463027 , 3.31813 , 2.59796 , 0.914526 , 0.148385 , -1.56487e-05 , 0 , 0 , -0 , 0 , 
-9.70594 , 0.86778 , -0.0478895 , -1.52754e-05 , 0.461843 , -0.461843 , 3.33324 , 2.60335 , 0.916699 , 0.143692 , -1.52754e-05 , 0 , 0 , -0 , 0 , 
-9.70194 , 0.869565 , -0.0463081 , -1.48896e-05 , 0.460654 , -0.460654 , 3.34843 , 2.60871 , 0.918869 , 0.138948 , -1.48896e-05 , 0 , 0 , -0 , 0 , 
-9.69794 , 0.871338 , -0.0447096 , -1.44911e-05 , 0.45946 , -0.45946 , 3.36371 , 2.61403 , 0.921035 , 0.134153 , -1.44911e-05 , 0 , 0 , -0 , 0 , 
-9.69394 , 0.873097 , -0.0430941 , -1.40797e-05 , 0.458261 , -0.458261 , 3.37906 , 2.61931 , 0.923198 , 0.129307 , -1.40797e-05 , 0 , 0 , -0 , 0 , 
-9.68994 , 0.874842 , -0.0414615 , -1.36551e-05 , 0.457057 , -0.457057 , 3.39451 , 2.62454 , 0.925357 , 0.12441 , -1.36551e-05 , 0 , 0 , -0 , 0 , 
-9.68594 , 0.876573 , -0.0398118 , -1.32171e-05 , 0.455848 , -0.455848 , 3.41003 , 2.62973 , 0.927513 , 0.119461 , -1.32171e-05 , 0 , 0 , -0 , 0 , 
-9.68194 , 0.878289 , -0.0381449 , -1.27654e-05 , 0.454634 , -0.454634 , 3.42564 , 2.63488 , 0.929665 , 0.114461 , -1.27654e-05 , 0 , 0 , -0 , 0 , 
-9.67794 , 0.87999 , -0.0364608 , -1.22998e-05 , 0.453415 , -0.453415 , 3.44133 , 2.63999 , 0.931813 , 0.109409 , -1.22998e-05 , 0 , 0 , -0 , 0 , 
-9.67393 , 0.881676 , -0.0347594 , -1.182e-05 , 0.452191 , -0.452191 , 3.45711 , 2.64505 , 0.933956 , 0.104305 , -1.182e-05 , 0 , 0 , -0 , 0 , 
-9.66993 , 0.883346 , -0.0330406 , -1.13258e-05 , 0.450962 , -0.450962 , 3.47297 , 2.65006 , 0.936096 , 0.0991489 , -1.13258e-05 , 0 , 0 , -0 , 0 , 
-9.66593 , 0.885001 , -0.0313045 , -1.08168e-05 , 0.449729 , -0.449729 , 3.48892 , 2.65502 , 0.938231 , 0.0939409 , -1.08168e-05 , 0 , 0 , -0 , 0 , 
-9.66193 , 0.886638 , -0.0295509 , -1.02929e-05 , 0.44849 , -0.44849 , 3.50495 , 2.65993 , 0.940363 , 0.0886807 , -1.02929e-05 , 0 , 0 , -0 , 0 , 
