 k  ,   T2_6 ,   T2_100 ,   T2_200 ,   T2_500 ,   T2_1000 , 
3597.02 , 2.27986e-14 , 7.1342e-14 , 9.89429e-15 , 7.07135e-14 , 8.83664e-14 , 
3597.44 , 6.67343e-14 , 4.79869e-14 , 7.0039e-16 , 6.76752e-14 , 4.03619e-14 , 
3597.87 , 1.08931e-13 , 1.63552e-14 , 2.06231e-14 , 4.10453e-14 , 5.21771e-15 , 
3598.3 , 1.24961e-13 , 9.35061e-17 , 5.35866e-14 , 1.06641e-14 , 4.60757e-15 , 
3598.73 , 1.05338e-13 , 1.31685e-14 , 7.55207e-14 , 4.25855e-16 , 3.87109e-14 , 
3599.15 , 6.16634e-14 , 4.99436e-14 , 7.08233e-14 , 2.1813e-14 , 8.61821e-14 , 
3599.58 , 1.90994e-14 , 8.84382e-14 , 4.29063e-14 , 6.55117e-14 , 1.17481e-13 , 
3600.01 , 1.82967e-16 , 1.04644e-13 , 1.17434e-14 , 1.0676e-13 , 1.13224e-13 , 
3600.44 , 1.07858e-14 , 8.83385e-14 , 1.61232e-16 , 1.21013e-13 , 7.61516e-14 , 
3600.86 , 3.74224e-14 , 4.98213e-14 , 1.81428e-14 , 9.9683e-14 , 2.92876e-14 , 
3601.29 , 5.74636e-14 , 1.30997e-14 , 5.5762e-14 , 5.56456e-14 , 1.53453e-15 , 
3601.72 , 5.51306e-14 , 9.96543e-17 , 8.95207e-14 , 1.49232e-14 , 9.68866e-15 , 
3602.15 , 3.23645e-14 , 1.64717e-14 , 9.78572e-14 , 3.42883e-17 , 4.8094e-14 , 
3602.57 , 7.23287e-15 , 4.84017e-14 , 7.54321e-14 , 1.59054e-14 , 9.23196e-14 , 
3603 , 1.06918e-15 , 7.24187e-14 , 3.66444e-14 , 4.75056e-14 , 1.14503e-13 , 
3603.43 , 2.31798e-14 , 7.14674e-14 , 6.05139e-15 , 7.05711e-14 , 1.0075e-13 , 
3603.86 , 6.36195e-14 , 4.63768e-14 , 2.14547e-15 , 6.81777e-14 , 5.97512e-14 , 
3604.28 , 9.90623e-14 , 1.50515e-14 , 2.53354e-14 , 4.21285e-14 , 1.72708e-14 , 
3604.71 , 1.07926e-13 , 3.60295e-17 , 5.81119e-14 , 1.16299e-14 , 1.04023e-17 , 
3605.14 , 8.46324e-14 , 1.29551e-14 , 7.71684e-14 , 2.02588e-16 , 1.89295e-14 , 
3605.57 , 4.34044e-14 , 4.63969e-14 , 6.92324e-14 , 1.95688e-14 , 6.2422e-14 , 
3605.99 , 9.04966e-15 , 7.87399e-14 , 3.99513e-14 , 6.12502e-14 , 1.03568e-13 , 
3606.42 , 8.39381e-16 , 8.86592e-14 , 9.88718e-15 , 1.01493e-13 , 1.169e-13 , 
3606.85 , 2.0254e-14 , 6.95218e-14 , 4.12108e-16 , 1.16337e-13 , 9.422e-14 , 
3607.28 , 5.0695e-14 , 3.39294e-14 , 1.90562e-14 , 9.69321e-14 , 4.96193e-14 , 
3607.7 , 6.923e-14 , 5.35924e-15 , 5.42327e-14 , 5.51056e-14 , 1.06308e-14 , 
3608.13 , 6.23551e-14 , 2.49098e-15 , 8.2901e-14 , 1.55692e-14 , 1.05389e-15 , 
3608.56 , 3.51494e-14 , 2.67722e-14 , 8.60273e-14 , 4.32304e-19 , 2.61982e-14 , 
3608.99 , 7.66012e-15 , 6.15421e-14 , 6.14278e-14 , 1.34534e-14 , 6.97043e-14 , 
3609.41 , 1.05438e-15 , 8.32818e-14 , 2.53779e-14 , 4.1974e-14 , 1.03891e-13 , 
3609.84 , 2.29045e-14 , 7.73939e-14 , 1.84472e-15 , 6.27792e-14 , 1.07119e-13 , 
3610.27 , 6.15952e-14 , 4.79285e-14 , 6.57643e-15 , 6.00754e-14 , 7.73462e-14 , 
3610.7 , 9.3646e-14 , 1.47281e-14 , 3.66413e-14 , 3.58829e-14 , 3.33927e-14 , 
3611.12 , 9.90781e-14 , 7.93273e-18 , 7.23958e-14 , 8.67768e-15 , 3.20382e-15 , 
3611.55 , 7.45309e-14 , 1.33942e-14 , 9.05115e-14 , 7.34351e-16 , 6.38594e-15 , 
3611.98 , 3.54146e-14 , 4.55148e-14 , 7.93465e-14 , 2.26708e-14 , 4.1936e-14 , 
3612.41 , 5.67069e-15 , 7.44022e-14 , 4.64014e-14 , 6.5516e-14 , 8.87609e-14 , 
3612.84 , 2.09516e-15 , 8.03711e-14 , 1.30271e-14 , 1.05701e-13 , 1.18652e-13 , 
3613.26 , 2.36587e-14 , 5.93232e-14 , 1.54797e-17 , 1.19809e-13 , 1.13619e-13 , 
3613.69 , 5.28839e-14 , 2.5563e-14 , 1.38523e-14 , 9.94908e-14 , 7.68632e-14 , 
3614.12 , 6.81555e-14 , 2.20942e-15 , 4.27958e-14 , 5.67757e-14 , 3.05974e-14 , 
3614.55 , 5.85459e-14 , 5.69446e-15 , 6.53158e-14 , 1.63771e-14 , 2.20358e-15 , 
3614.97 , 3.11075e-14 , 3.47121e-14 , 6.50562e-14 , 1.17286e-17 , 7.3548e-15 , 
3615.4 , 5.8115e-15 , 7.10086e-14 , 4.21528e-14 , 1.30133e-14 , 4.06205e-14 , 
3615.83 , 1.63652e-15 , 9.14197e-14 , 1.32137e-14 , 4.18415e-14 , 7.92915e-14 , 
3616.26 , 2.33447e-14 , 8.30747e-14 , 5.81673e-20 , 6.3901e-14 , 9.79254e-14 , 
3616.68 , 5.79298e-14 , 5.16125e-14 , 1.44334e-14 , 6.29692e-14 , 8.44326e-14 , 
3617.11 , 8.31782e-14 , 1.70556e-14 , 5.00892e-14 , 3.995e-14 , 4.76426e-14 , 
3617.54 , 8.25581e-14 , 2.58055e-16 , 8.5956e-14 , 1.18824e-14 , 1.16428e-14 , 
3617.97 , 5.63882e-14 , 9.15862e-15 , 1.00015e-13 , 2.88515e-17 , 5.05544e-16 , 
3618.39 , 2.17323e-14 , 3.40515e-14 , 8.35993e-14 , 1.51072e-14 , 2.29844e-14 , 
3618.82 , 1.08199e-15 , 5.49252e-14 , 4.69914e-14 , 4.96146e-14 , 6.67806e-14 , 
3619.25 , 7.41691e-15 , 5.57234e-14 , 1.25527e-14 , 8.24212e-14 , 1.05975e-13 , 
3619.68 , 3.56701e-14 , 3.57237e-14 , 4.28463e-17 , 9.2623e-14 , 1.16996e-13 , 
3620.1 , 6.62884e-14 , 1.02437e-14 , 1.39366e-14 , 7.34644e-14 , 9.31894e-14 , 
3620.53 , 7.84415e-14 , 1.4749e-16 , 4.11412e-14 , 3.70542e-14 , 4.89172e-14 , 
3620.96 , 6.39834e-14 , 1.72591e-14 , 6.0492e-14 , 6.69398e-15 , 1.06903e-14 , 
3621.39 , 3.27918e-14 , 5.55901e-14 , 5.7502e-14 , 1.79203e-15 , 8.41056e-16 , 
3621.81 , 5.97906e-15 , 9.4421e-14 , 3.43734e-14 , 2.52743e-14 , 2.39076e-14 , 
3622.24 , 1.59491e-15 , 1.11304e-13 , 8.50536e-15 , 6.17339e-14 , 6.41265e-14 , 
3622.67 , 2.24951e-14 , 9.64143e-14 , 5.52804e-16 , 8.75141e-14 , 9.55065e-14 , 
3623.1 , 5.44974e-14 , 5.87197e-14 , 2.0081e-14 , 8.60713e-14 , 9.812e-14 , 
3623.52 , 7.6012e-14 , 1.99897e-14 , 5.85176e-14 , 5.85709e-14 , 7.04586e-14 , 
3623.95 , 7.25908e-14 , 6.6207e-16 , 9.41769e-14 , 2.28073e-14 , 3.01658e-14 , 
3624.38 , 4.66023e-14 , 7.06494e-15 , 1.06066e-13 , 1.33045e-15 , 2.82398e-15 , 
3624.81 , 1.55283e-14 , 2.83803e-14 , 8.72976e-14 , 6.65449e-15 , 5.83574e-15 , 
3625.23 , 1.39774e-16 , 4.51598e-14 , 4.93023e-14 , 3.33306e-14 , 3.75256e-14 , 
3625.66 , 1.05244e-14 , 4.3393e-14 , 1.41069e-14 , 6.19906e-14 , 7.822e-14 , 
3626.09 , 3.94026e-14 , 2.44933e-14 , 1.7794e-17 , 7.25553e-14 , 1.0259e-13 , 
3626.52 , 6.71528e-14 , 4.36441e-15 , 1.02338e-14 , 5.77309e-14 , 9.5479e-14 , 
3626.95 , 7.50923e-14 , 2.23442e-15 , 3.19003e-14 , 2.78499e-14 , 6.13526e-14 , 
3627.37 , 5.79944e-14 , 2.68344e-14 , 4.59459e-14 , 3.84662e-15 , 2.1442e-14 , 
3627.8 , 2.74544e-14 , 6.93761e-14 , 4.08236e-14 , 3.14001e-15 , 4.73036e-16 , 
3628.23 , 3.87238e-15 , 1.08187e-13 , 2.06949e-14 , 2.78091e-14 , 1.1243e-14 , 
3628.66 , 2.59974e-15 , 1.22066e-13 , 2.50615e-15 , 6.2962e-14 , 4.67106e-14 , 
3629.08 , 2.36165e-14 , 1.03529e-13 , 3.94172e-15 , 8.63856e-14 , 8.44812e-14 , 
3629.51 , 5.17313e-14 , 6.32837e-14 , 3.0539e-14 , 8.31048e-14 , 1.00852e-13 , 
3629.94 , 6.70972e-14 , 2.30405e-14 , 7.08036e-14 , 5.52091e-14 , 8.56017e-14 , 
3630.37 , 5.88777e-14 , 1.65272e-15 , 1.02825e-13 , 2.04981e-14 , 4.83269e-14 , 
3630.79 , 3.27522e-14 , 3.80439e-15 , 1.0812e-13 , 8.24207e-16 , 1.23753e-14 , 
3631.22 , 7.17464e-15 , 1.86704e-14 , 8.35491e-14 , 7.87152e-15 , 2.39716e-16 , 
3631.65 , 8.64088e-16 , 2.90819e-14 , 4.3375e-14 , 3.57063e-14 , 1.95273e-14 , 
3632.08 , 1.99968e-14 , 2.46376e-14 , 1.01129e-14 , 6.49603e-14 , 5.82612e-14 , 
3632.5 , 5.37386e-14 , 9.58981e-15 , 2.33511e-16 , 7.57875e-14 , 9.23919e-14 , 
3632.93 , 8.11753e-14 , 1.20443e-17 , 1.41827e-14 , 6.09905e-14 , 1.00789e-13 , 
3633.36 , 8.50193e-14 , 1.21242e-14 , 3.71914e-14 , 3.0641e-14 , 7.83385e-14 , 
3633.79 , 6.29389e-14 , 4.97932e-14 , 5.01117e-14 , 5.21881e-15 , 3.90115e-14 , 
3634.21 , 2.8961e-14 , 9.98971e-14 , 4.28211e-14 , 1.88757e-15 , 7.04111e-15 , 
3634.64 , 4.07988e-15 , 1.39023e-13 , 2.11175e-14 , 2.30523e-14 , 1.78955e-15 , 
3635.07 , 2.42039e-15 , 1.47361e-13 , 2.50781e-15 , 5.47726e-14 , 2.57651e-14 , 
3635.5 , 2.22209e-14 , 1.20775e-13 , 3.82801e-15 , 7.60446e-14 , 6.32382e-14 , 
3635.92 , 4.7592e-14 , 7.31958e-14 , 2.91524e-14 , 7.27637e-14 , 9.02495e-14 , 
3636.35 , 5.97141e-14 , 2.78201e-14 , 6.62371e-14 , 4.70887e-14 , 8.96834e-14 , 
3636.78 , 4.98137e-14 , 3.00282e-15 , 9.39836e-14 , 1.60294e-14 , 6.19641e-14 , 
3637.21 , 2.51169e-14 , 2.07107e-15 , 9.59796e-14 , 1.99907e-16 , 2.4694e-14 , 
3637.63 , 3.81455e-15 , 1.35263e-14 , 7.1114e-14 , 1.02131e-14 , 1.53713e-15 , 
3638.06 , 2.48637e-15 , 2.10223e-14 , 3.41953e-14 , 3.96923e-14 , 7.32286e-15 , 
3638.49 , 2.45592e-14 , 1.59836e-14 , 6.25569e-15 , 6.94932e-14 , 3.87306e-14 , 
3638.92 , 5.76143e-14 , 4.06659e-15 , 1.02892e-15 , 8.02909e-14 , 7.63553e-14 , 
3639.34 , 8.13865e-14 , 1.02825e-15 , 1.66327e-14 , 6.5208e-14 , 9.68438e-14 , 
3639.77 , 8.10642e-14 , 2.08487e-14 , 3.78445e-14 , 3.41471e-14 , 8.74725e-14 , 
3640.2 , 5.69895e-14 , 6.4348e-14 , 4.72298e-14 , 7.08773e-15 , 5.40852e-14 , 
3640.63 , 2.425e-14 , 1.16274e-13 , 3.74233e-14 , 8.26595e-16 , 1.74051e-14 , 
3641.05 , 2.56913e-15 , 1.53188e-13 , 1.62086e-14 , 1.80209e-14 , 1.05308e-16 , 
3641.48 , 3.31274e-15 , 1.57201e-13 , 9.46492e-16 , 4.57319e-14 , 1.2689e-14 , 
3641.91 , 2.23895e-14 , 1.26685e-13 , 6.23329e-15 , 6.43571e-14 , 4.70169e-14 , 
3642.34 , 4.37022e-14 , 7.69686e-14 , 3.32228e-14 , 6.09066e-14 , 8.14672e-14 , 
3642.77 , 5.06861e-14 , 3.07707e-14 , 6.79879e-14 , 3.77745e-14 , 9.44779e-14 , 
3643.19 , 3.79741e-14 , 4.67944e-15 , 9.01687e-14 , 1.11228e-14 , 7.79702e-14 , 
3643.62 , 1.5239e-14 , 5.86917e-16 , 8.62221e-14 , 1.9898e-17 , 4.23219e-14 , 
3644.05 , 5.43328e-16 , 7.34439e-15 , 5.83954e-14 , 1.35417e-14 , 9.78499e-15 , 
3644.48 , 7.74946e-15 , 1.09799e-14 , 2.34472e-14 , 4.44673e-14 , 5.62382e-16 , 
3644.9 , 3.65245e-14 , 6.04738e-15 , 1.86828e-15 , 7.37724e-14 , 2.02192e-14 , 
3645.33 , 7.18017e-14 , 8.2852e-17 , 4.78402e-15 , 8.29934e-14 , 5.62981e-14 , 
3645.76 , 9.31647e-14 , 7.99063e-15 , 2.71521e-14 , 6.62834e-14 , 8.61819e-14 , 
3646.19 , 8.79665e-14 , 4.02504e-14 , 5.16857e-14 , 3.42379e-14 , 9.12488e-14 , 
3646.61 , 5.94355e-14 , 9.31956e-14 , 6.07295e-14 , 6.94513e-15 , 6.84315e-14 , 
3647.04 , 2.44493e-14 , 1.48382e-13 , 4.80836e-14 , 9.0498e-16 , 3.20166e-14 , 
3647.47 , 2.48851e-15 , 1.82004e-13 , 2.28701e-14 , 1.84115e-14 , 4.58995e-15 , 
3647.9 , 3.21971e-15 , 1.78549e-13 , 3.0019e-15 , 4.63729e-14 , 2.88047e-15 , 
3648.32 , 2.09268e-14 , 1.39899e-13 , 2.76701e-15 , 6.52495e-14 , 2.73635e-14 , 
3648.75 , 3.93537e-14 , 8.4053e-14 , 2.30011e-14 , 6.21273e-14 , 6.21119e-14 , 
3649.18 , 4.34661e-14 , 3.43411e-14 , 5.04681e-14 , 3.92363e-14 , 8.49201e-14 , 
3649.61 , 3.00369e-14 , 6.22238e-15 , 6.68251e-14 , 1.23227e-14 , 8.13082e-14 , 
3650.03 , 9.83856e-15 , 1.08887e-16 , 6.10645e-14 , 1.09377e-17 , 5.36045e-14 , 
3650.46 , 4.65281e-19 , 4.45767e-15 , 3.70071e-14 , 1.12807e-14 , 1.943e-14 , 
3650.89 , 1.17917e-14 , 6.41533e-15 , 1.07828e-14 , 3.93897e-14 , 5.69689e-16 , 
3651.32 , 4.22104e-14 , 2.30539e-15 , 8.91577e-18 , 6.62677e-14 , 9.23745e-15 , 
3651.74 , 7.51816e-14 , 5.69878e-16 , 1.19701e-14 , 7.44471e-14 , 4.03612e-14 , 
3652.17 , 9.16628e-14 , 1.51196e-14 , 3.87465e-14 , 5.86008e-14 , 7.47172e-14 , 
3652.6 , 8.19386e-14 , 5.37717e-14 , 6.2547e-14 , 2.90558e-14 , 9.09487e-14 , 
3653.03 , 5.18724e-14 , 1.09962e-13 , 6.7621e-14 , 4.95762e-15 , 7.89273e-14 , 
3653.45 , 1.89933e-14 , 1.63831e-13 , 5.07298e-14 , 1.65974e-15 , 4.61147e-14 , 
3653.88 , 1.05772e-15 , 1.92492e-13 , 2.31432e-14 , 2.06735e-14 , 1.29261e-14 , 
3654.31 , 4.80534e-15 , 1.83103e-13 , 2.91216e-15 , 4.88187e-14 , 3.4186e-17 , 
3654.74 , 2.23603e-14 , 1.40292e-13 , 2.66355e-15 , 6.70744e-14 , 1.55117e-14 , 
3655.16 , 3.75504e-14 , 8.32465e-14 , 2.12075e-14 , 6.32339e-14 , 4.98431e-14 , 
3655.59 , 3.76673e-14 , 3.43748e-14 , 4.45897e-14 , 3.99374e-14 , 8.1868e-14 , 
3656.02 , 2.25735e-14 , 7.02159e-15 , 5.58415e-14 , 1.2826e-14 , 9.19259e-14 , 
3656.45 , 4.88009e-15 , 4.00571e-18 , 4.67643e-14 , 4.69218e-17 , 7.39646e-14 , 
3656.88 , 1.09112e-15 , 2.0436e-15 , 2.37592e-14 , 1.01567e-14 , 3.91394e-14 , 
3657.3 , 1.97204e-14 , 2.41916e-15 , 3.65914e-15 , 3.64323e-14 , 8.67963e-15 , 
3657.73 , 5.45498e-14 , 8.04158e-17 , 2.36676e-15 , 6.13704e-14 , 6.12483e-16 , 
3658.16 , 8.77239e-14 , 4.70743e-15 , 2.38862e-14 , 6.83449e-14 , 1.86331e-14 , 
3658.59 , 1.00787e-13 , 2.89316e-14 , 5.71665e-14 , 5.26916e-14 , 5.00753e-14 , 
3659.01 , 8.63646e-14 , 7.71796e-14 , 8.29124e-14 , 2.48205e-14 , 7.41445e-14 , 
3659.44 , 5.28048e-14 , 1.39127e-13 , 8.58997e-14 , 3.34573e-15 , 7.51812e-14 , 
3659.87 , 1.86885e-14 , 1.92802e-13 , 6.46121e-14 , 2.74323e-15 , 5.25519e-14 , 
3660.3 , 9.73377e-16 , 2.15929e-13 , 3.19263e-14 , 2.37531e-14 , 2.10013e-14 , 
3660.72 , 4.62568e-15 , 1.98451e-13 , 6.46155e-15 , 5.28505e-14 , 1.23397e-15 , 
3661.15 , 2.05586e-14 , 1.483e-13 , 5.24498e-16 , 7.11366e-14 , 6.73261e-15 , 
3661.58 , 3.29878e-14 , 8.6656e-14 , 1.26712e-14 , 6.67426e-14 , 3.50988e-14 , 
3662.01 , 3.09998e-14 , 3.58982e-14 , 2.97455e-14 , 4.25888e-14 , 6.93978e-14 , 
3662.43 , 1.63313e-14 , 7.91928e-15 , 3.67751e-14 , 1.43709e-14 , 8.8667e-14 , 
3662.86 , 2.06648e-15 , 1.14834e-16 , 2.78363e-14 , 1.9291e-16 , 8.10214e-14 , 
3663.29 , 3.16736e-15 , 9.94658e-16 , 1.0382e-14 , 8.70106e-15 , 5.11143e-14 , 
3663.72 , 2.53926e-14 , 9.21543e-16 , 6.73187e-17 , 3.35584e-14 , 1.73042e-14 , 
3664.14 , 6.02603e-14 , 1.95847e-16 , 9.57694e-15 , 5.78292e-14 , 2.66731e-16 , 
3664.57 , 8.96562e-14 , 8.76483e-15 , 3.91128e-14 , 6.52891e-14 , 1.01794e-14 , 
3665 , 9.71389e-14 , 3.77976e-14 , 7.51169e-14 , 5.11088e-14 , 4.04646e-14 , 
3665.43 , 7.84555e-14 , 8.91425e-14 , 9.82882e-14 , 2.48587e-14 , 7.19767e-14 , 
3665.85 , 4.42519e-14 , 1.50317e-13 , 9.5676e-14 , 3.91913e-15 , 8.49806e-14 , 
3666.28 , 1.31943e-14 , 1.99061e-13 , 6.887e-14 , 1.77974e-15 , 7.14259e-14 , 
3666.71 , 1.12067e-16 , 2.15041e-13 , 3.28784e-14 , 1.90703e-14 , 3.98651e-14 , 
3667.14 , 7.04896e-15 , 1.91352e-13 , 6.47826e-15 , 4.32978e-14 , 9.98621e-15 , 
3667.56 , 2.30938e-14 , 1.38473e-13 , 4.88984e-16 , 5.74242e-14 , 2.41177e-16 , 
3667.99 , 3.28793e-14 , 7.8113e-14 , 1.171e-14 , 5.15004e-14 , 1.63322e-14 , 
3668.42 , 2.7807e-14 , 3.10075e-14 , 2.63939e-14 , 2.95466e-14 , 4.77529e-14 , 
3668.85 , 1.22563e-14 , 6.45854e-15 , 3.06673e-14 , 7.01584e-15 , 7.44915e-14 , 
3669.27 , 5.275e-16 , 8.8066e-17 , 2.06729e-14 , 5.02594e-16 , 7.96503e-14 , 
3669.7 , 6.58151e-15 , 5.83827e-16 , 5.44076e-15 , 1.65033e-14 , 6.00254e-14 , 
3670.13 , 3.36229e-14 , 2.02162e-16 , 5.20426e-16 , 4.67424e-14 , 2.80525e-14 , 
3670.56 , 7.07033e-14 , 1.41367e-15 , 1.66871e-14 , 7.32213e-14 , 3.90443e-15 , 
3670.98 , 9.88436e-14 , 1.49476e-14 , 5.14714e-14 , 7.97409e-14 , 2.78002e-15 , 
3671.41 , 1.02735e-13 , 5.0604e-14 , 8.93938e-14 , 6.23227e-14 , 2.53522e-14 , 
3671.84 , 8.0354e-14 , 1.07373e-13 , 1.10991e-13 , 3.17365e-14 , 5.7383e-14 , 
3672.27 , 4.41023e-14 , 1.70105e-13 , 1.04769e-13 , 6.45071e-15 , 7.87043e-14 , 
3672.7 , 1.28434e-14 , 2.15681e-13 , 7.43047e-14 , 7.24002e-16 , 7.59175e-14 , 
3673.12 , 1.13992e-16 , 2.2521e-13 , 3.57924e-14 , 1.56304e-14 , 5.07901e-14 , 
3673.55 , 6.35322e-15 , 1.94674e-13 , 7.82617e-15 , 3.88761e-14 , 1.91321e-14 , 
3673.98 , 2.01067e-14 , 1.37161e-13 , 1.34446e-16 , 5.33832e-14 , 8.23012e-16 , 
3674.41 , 2.7106e-14 , 7.53692e-14 , 8.68215e-15 , 4.88631e-14 , 7.31396e-15 , 
3674.83 , 2.08051e-14 , 2.91303e-14 , 2.00993e-14 , 2.86281e-14 , 3.44323e-14 , 
3675.26 , 7.10671e-15 , 5.93729e-15 , 2.2125e-14 , 7.19249e-15 , 6.50237e-14 , 
3675.69 , 2.00953e-17 , 1.01685e-16 , 1.27303e-14 , 2.94775e-16 , 7.97501e-14 , 
3676.12 , 1.13012e-14 , 3.45522e-16 , 1.62934e-15 , 1.40986e-14 , 6.92819e-14 , 
3676.54 , 4.12389e-14 , 1.68799e-17 , 3.1192e-15 , 4.07992e-14 , 4.01918e-14 , 
3676.97 , 7.70621e-14 , 2.5716e-15 , 2.52211e-14 , 6.36174e-14 , 1.08891e-14 , 
3677.4 , 1.00269e-13 , 1.84781e-14 , 6.26604e-14 , 6.78571e-14 , 9.18344e-17 , 
3677.83 , 9.81597e-14 , 5.58151e-14 , 9.87196e-14 , 5.0697e-14 , 1.50908e-14 , 
3678.25 , 7.18951e-14 , 1.1136e-13 , 1.15001e-13 , 2.31528e-14 , 4.71267e-14 , 
3678.68 , 3.57733e-14 , 1.68819e-13 , 1.02806e-13 , 2.91495e-15 , 7.67827e-14 , 
3679.11 , 8.15554e-15 , 2.06066e-13 , 6.86057e-14 , 2.75445e-15 , 8.60034e-14 , 
3679.54 , 1.17807e-16 , 2.07174e-13 , 3.00198e-14 , 2.21855e-14 , 6.92508e-14 , 
3679.96 , 9.29732e-15 , 1.71557e-13 , 4.92303e-15 , 4.78845e-14 , 3.68228e-14 , 
3680.39 , 2.28699e-14 , 1.14367e-13 , 8.59516e-16 , 6.25758e-14 , 8.33711e-15 , 
3680.82 , 2.73971e-14 , 5.7825e-14 , 1.16174e-14 , 5.64746e-14 , 4.8409e-16 , 
3681.25 , 1.86875e-14 , 1.91106e-14 , 2.29696e-14 , 3.37177e-14 , 1.67438e-14 , 
3681.67 , 4.86812e-15 , 2.44903e-15 , 2.34319e-14 , 9.52715e-15 , 4.54739e-14 , 
3682.1 , 5.55255e-16 , 1.03844e-16 , 1.25933e-14 , 2.86076e-17 , 6.75017e-14 , 
3682.53 , 1.61192e-14 , 9.19751e-16 , 1.31978e-15 , 1.15031e-14 , 6.83782e-14 , 
3682.96 , 4.94344e-14 , 5.53989e-17 , 3.73487e-15 , 3.62151e-14 , 4.75518e-14 , 
3683.38 , 8.58848e-14 , 2.95316e-15 , 2.65202e-14 , 5.75834e-14 , 1.86894e-14 , 
3683.81 , 1.06851e-13 , 2.07502e-14 , 6.29523e-14 , 6.1251e-14 , 9.50648e-16 , 
3684.24 , 1.01186e-13 , 6.04004e-14 , 9.59376e-14 , 4.46985e-14 , 6.74561e-15 , 
3684.67 , 7.2115e-14 , 1.16602e-13 , 1.08237e-13 , 1.89976e-14 , 3.37027e-14 , 
3685.09 , 3.50647e-14 , 1.71573e-13 , 9.32147e-14 , 1.5428e-15 , 6.59455e-14 , 
3685.52 , 7.8962e-15 , 2.03489e-13 , 5.8996e-14 , 4.54302e-15 , 8.39043e-14 , 
3685.95 , 8.13546e-17 , 1.98523e-13 , 2.33383e-14 , 2.6897e-14 , 7.65421e-14 , 
3686.38 , 7.90201e-15 , 1.58807e-13 , 2.58411e-15 , 5.48069e-14 , 4.82995e-14 , 
3686.81 , 1.86327e-14 , 1.01227e-13 , 2.0221e-15 , 7.07276e-14 , 1.64215e-14 , 
3687.23 , 2.05417e-14 , 4.77806e-14 , 1.38787e-14 , 6.47198e-14 , 2.75833e-16 , 
3687.66 , 1.16872e-14 , 1.37359e-14 , 2.40106e-14 , 4.07709e-14 , 9.36385e-15 , 
3688.09 , 1.37294e-15 , 1.00427e-15 , 2.24976e-14 , 1.39334e-14 , 3.74824e-14 , 
3688.52 , 3.2784e-15 , 5.34325e-16 , 1.08134e-14 , 3.15575e-16 , 6.66867e-14 , 
3688.94 , 2.5001e-14 , 1.43251e-15 , 6.38034e-16 , 6.57457e-15 , 7.85416e-14 , 
3689.37 , 6.13282e-14 , 1.05687e-16 , 5.19326e-15 , 2.5906e-14 , 6.56413e-14 , 
3689.8 , 9.60687e-14 , 2.95148e-15 , 2.90907e-14 , 4.30989e-14 , 3.61569e-14 , 
3690.23 , 1.11529e-13 , 2.07739e-14 , 6.37964e-14 , 4.51995e-14 , 8.64811e-15 , 
3690.65 , 9.94519e-14 , 5.89657e-14 , 9.20224e-14 , 3.05409e-14 , 3.72527e-16 , 
3691.08 , 6.62493e-14 , 1.10582e-13 , 9.83548e-14 , 1.00743e-14 , 1.64705e-14 , 
3691.51 , 2.89816e-14 , 1.57579e-13 , 7.9083e-14 , 4.37167e-18 , 4.67754e-14 , 
3691.94 , 4.79949e-15 , 1.80024e-13 , 4.47425e-14 , 1.06589e-14 , 7.22393e-14 , 
3692.36 , 7.65898e-16 , 1.675e-13 , 1.35608e-14 , 3.90179e-14 , 7.68933e-14 , 
3692.79 , 1.07122e-14 , 1.25419e-13 , 1.53177e-16 , 6.99943e-14 , 5.786e-14 , 
3693.22 , 2.0961e-14 , 7.19661e-14 , 6.84656e-15 , 8.57404e-14 , 2.70973e-14 , 
3693.65 , 2.07925e-14 , 2.76996e-14 , 2.32717e-14 , 7.69809e-14 , 3.84928e-15 , 
3694.07 , 1.03616e-14 , 4.39386e-15 , 3.42759e-14 , 4.89141e-14 , 2.52797e-15 , 
3694.5 , 6.24172e-16 , 2.19458e-16 , 3.06847e-14 , 1.78742e-14 , 2.36759e-14 , 
3694.93 , 5.29543e-15 , 3.94932e-15 , 1.55736e-14 , 9.08833e-16 , 5.36716e-14 , 
3695.36 , 3.03928e-14 , 4.84506e-15 , 1.87211e-15 , 5.13087e-15 , 7.33619e-14 , 
3695.78 , 6.86078e-14 , 1.16705e-15 , 2.99013e-15 , 2.37571e-14 , 7.01712e-14 , 
3696.21 , 1.02576e-13 , 1.36818e-15 , 2.29407e-14 , 4.13109e-14 , 4.60861e-14 , 
3696.64 , 1.151e-13 , 1.7178e-14 , 5.27648e-14 , 4.43892e-14 , 1.64598e-14 , 
3697.07 , 9.97106e-14 , 5.34783e-14 , 7.58178e-14 , 3.07687e-14 , 3.91087e-16 , 
3697.49 , 6.4601e-14 , 1.02191e-13 , 7.84528e-14 , 1.07767e-14 , 8.69402e-15 , 
3697.92 , 2.74106e-14 , 1.44806e-13 , 5.89853e-14 , 7.38648e-17 , 3.70113e-14 , 
3698.35 , 4.33225e-15 , 1.62332e-13 , 2.89065e-14 , 8.72906e-15 , 6.84024e-14 , 
3698.78 , 7.42412e-16 , 1.46423e-13 , 5.50207e-15 , 3.39565e-14 , 8.38086e-14 , 
3699.2 , 9.41506e-15 , 1.04429e-13 , 7.82356e-16 , 6.14486e-14 , 7.38624e-14 , 
