k , T_6  , T_100 , T_200 , T_500 , T_1000 , 
130.685 , -0.000367538 , -0.00336565 , -6.02203e-92 , 0 , 0 , 
130.799 , -0.000617278 , -0.00314285 , -7.92198e-91 , 0 , 0 , 
130.912 , -0.000817729 , -0.0029047 , -8.65207e-92 , 0 , 0 , 
131.026 , -0.000966293 , -0.00265225 , 2.63763e-90 , 0 , 0 , 
131.14 , -0.00106112 , -0.00238665 , 8.03363e-91 , 0 , 0 , 
131.255 , -0.00110094 , -0.00210909 , -6.075e-90 , 0 , 0 , 
131.369 , -0.00108523 , -0.00182086 , -7.27341e-90 , 0 , 0 , 
131.483 , -0.00101417 , -0.0015233 , 1.07663e-89 , 0 , 0 , 
131.598 , -0.000888579 , -0.00121782 , 4.22204e-89 , 0 , 0 , 
131.712 , -0.000710056 , -0.000905882 , -2.45105e-89 , 0 , 0 , 
131.827 , -0.000480789 , -0.000588988 , -1.56882e-88 , 0 , 0 , 
131.942 , -0.000203693 , -0.000268692 , 4.81689e-89 , 0 , 0 , 
132.056 , 0.000117732 , 5.34263e-05 , 4.16041e-88 , 0 , 0 , 
132.171 , 0.000479421 , 0.000375759 , 1.76128e-88 , 0 , 0 , 
132.286 , 0.000876739 , 0.000696682 , -1.03748e-87 , 0 , 0 , 
132.402 , 0.00130464 , 0.00101456 , -1.90496e-87 , 0 , 0 , 
132.517 , 0.00175762 , 0.00132776 , 3.39062e-87 , 0 , 0 , 
132.632 , 0.00222986 , 0.00163466 , 8.09085e-87 , 0 , 0 , 
132.748 , 0.00271526 , 0.00193363 , -9.62296e-87 , 0 , 0 , 
132.863 , 0.00320753 , 0.0022231 , -2.39436e-86 , 0 , 0 , 
132.979 , 0.0037003 , 0.00250152 , 9.71285e-87 , 0 , 0 , 
133.095 , 0.00418713 , 0.00276736 , 7.67388e-86 , 0 , 0 , 
133.21 , 0.00466168 , 0.00301918 , 5.29631e-86 , 0 , 0 , 
133.326 , 0.00511773 , 0.00325557 , -3.01896e-85 , 0 , 0 , 
133.442 , 0.00554929 , 0.0034752 , -2.9499e-85 , 0 , 0 , 
133.559 , 0.00595062 , 0.00367681 , 9.63043e-85 , 0 , 0 , 
133.675 , 0.00631645 , 0.00385924 , 9.69594e-85 , 0 , 0 , 
133.791 , 0.00664186 , 0.00402141 , -1.91515e-84 , 0 , 0 , 
133.908 , 0.00692253 , 0.00416232 , -4.34014e-84 , 0 , 0 , 
134.024 , 0.00715467 , 0.00428112 , 1.87984e-84 , 0 , 0 , 
134.141 , 0.0073351 , 0.00437703 , 2.07068e-83 , 0 , 0 , 
134.258 , 0.00746136 , 0.00444942 , -2.14765e-84 , 0 , 0 , 
134.374 , 0.00753164 , 0.00449775 , -7.15731e-83 , 0 , 0 , 
134.491 , 0.00754492 , 0.00452163 , -9.51e-85 , 0 , 0 , 
134.608 , 0.0075009 , 0.00452081 , 1.7843e-82 , 0 , 0 , 
134.726 , 0.00740003 , 0.00449515 , 1.47762e-82 , 0 , 0 , 
134.843 , 0.00724357 , 0.00444466 , -4.57237e-82 , 0 , 0 , 
134.96 , 0.00703344 , 0.0043695 , -1.03895e-81 , 0 , 0 , 
135.078 , 0.00677236 , 0.00426994 , 1.65935e-81 , 0 , 0 , 
135.195 , 0.0064637 , 0.00414643 , 3.86016e-81 , 0 , 0 , 
135.313 , 0.00611147 , 0.00399953 , -4.59087e-81 , 0 , 0 , 
135.431 , 0.00572032 , 0.00382996 , -1.11582e-80 , 0 , 0 , 
135.549 , 0.00529537 , 0.00363854 , 3.65468e-81 , 0 , 0 , 
135.667 , 0.00484229 , 0.00342628 , 4.24149e-80 , 0 , 0 , 
135.785 , 0.00436707 , 0.00319427 , 2.11539e-80 , 0 , 0 , 
135.903 , 0.00387606 , 0.00294375 , -1.75659e-79 , 0 , 0 , 
136.021 , 0.00337584 , 0.00267607 , -8.22554e-80 , 0 , 0 , 
136.14 , 0.00287314 , 0.0023927 , 5.26063e-79 , 0 , 0 , 
136.258 , 0.00237472 , 0.00209521 , 3.3302e-79 , 0 , 0 , 
136.377 , 0.00188732 , 0.00178526 , -1.1183e-78 , 0 , 0 , 
136.495 , 0.00141756 , 0.00146462 , -2.33484e-78 , 0 , 0 , 
136.614 , 0.0009718 , 0.00113513 , 2.94583e-78 , 0 , 0 , 
136.733 , 0.000556146 , 0.000798676 , 1.1095e-77 , 0 , 0 , 
136.852 , 0.000176272 , 0.000457243 , -1.12835e-77 , 0 , 0 , 
136.971 , -0.000162613 , 0.00011284 , -3.44678e-77 , 0 , 0 , 
137.09 , -0.000455815 , -0.000232482 , 2.19618e-77 , 0 , 0 , 
137.21 , -0.000699328 , -0.000576649 , 1.0185e-76 , 0 , 0 , 
137.329 , -0.000889732 , -0.000917576 , 3.26765e-77 , 0 , 0 , 
137.449 , -0.0010244 , -0.00125318 , -4.27902e-76 , 0 , 0 , 
137.568 , -0.00110143 , -0.00158139 , -2.71165e-76 , 0 , 0 , 
137.688 , -0.0011197 , -0.00190015 , 1.59848e-75 , 0 , 0 , 
137.808 , -0.00107896 , -0.00220748 , 7.35947e-76 , 0 , 0 , 
137.928 , -0.000979706 , -0.0025014 , -4.06135e-75 , 0 , 0 , 
138.048 , -0.000823303 , -0.00278005 , -4.37367e-75 , 0 , 0 , 
138.168 , -0.000611917 , -0.00304162 , 9.2681e-75 , 0 , 0 , 
138.288 , -0.00034843 , -0.00328438 , 2.70112e-74 , 0 , 0 , 
138.409 , -3.65448e-05 , -0.00350673 , -3.6555e-74 , 0 , 0 , 
138.529 , 0.00031941 , -0.00370718 , -1.00397e-73 , 0 , 0 , 
138.65 , 0.000714446 , -0.00388435 , 1.18698e-73 , 0 , 0 , 
138.77 , 0.00114299 , -0.00403701 , 2.84248e-73 , 0 , 0 , 
138.891 , 0.00159904 , -0.00416407 , -1.37842e-73 , 0 , 0 , 
139.012 , 0.00207611 , -0.0042646 , -1.13912e-72 , 0 , 0 , 
139.133 , 0.00256747 , -0.00433783 , -2.21701e-73 , 0 , 0 , 
139.254 , 0.00306612 , -0.00438316 , 4.97017e-72 , 0 , 0 , 
139.375 , 0.00356495 , -0.00440016 , 1.17203e-73 , 0 , 0 , 
139.497 , 0.00405682 , -0.0043886 , -1.52508e-71 , 0 , 0 , 
139.618 , 0.00453467 , -0.00434841 , -2.86185e-72 , 0 , 0 , 
139.74 , 0.00499163 , -0.00427973 , 3.90754e-71 , 0 , 0 , 
139.861 , 0.00542109 , -0.00418286 , 4.89492e-71 , 0 , 0 , 
139.983 , 0.00581684 , -0.00405834 , -1.53611e-70 , 0 , 0 , 
140.105 , 0.0061731 , -0.00390683 , -2.30438e-70 , 0 , 0 , 
140.227 , 0.00648466 , -0.00372924 , 5.95274e-70 , 0 , 0 , 
140.349 , 0.00674695 , -0.00352662 , 6.33173e-70 , 0 , 0 , 
140.471 , 0.00695606 , -0.00330021 , -1.42197e-69 , 0 , 0 , 
140.593 , 0.00710888 , -0.00305143 , -2.72158e-69 , 0 , 0 , 
140.716 , 0.00720308 , -0.00278186 , 2.88809e-69 , 0 , 0 , 
140.838 , 0.00723716 , -0.00249321 , 1.41697e-68 , 0 , 0 , 
140.961 , 0.00721053 , -0.00218736 , -1.3639e-68 , 0 , 0 , 
141.084 , 0.00712344 , -0.00186633 , -4.86588e-68 , 0 , 0 , 
141.206 , 0.00697704 , -0.00153224 , 4.42956e-68 , 0 , 0 , 
141.329 , 0.00677337 , -0.00118733 , 1.37538e-67 , 0 , 0 , 
141.452 , 0.00651526 , -0.00083392 , -2.88309e-68 , 0 , 0 , 
141.575 , 0.00620641 , -0.000474425 , -5.98892e-67 , 0 , 0 , 
141.699 , 0.00585123 , -0.00011131 , -7.93495e-68 , 0 , 0 , 
141.822 , 0.00545482 , 0.000252908 , 2.50388e-66 , 0 , 0 , 
141.945 , 0.00502296 , 0.000615686 , -4.10002e-67 , 0 , 0 , 
142.069 , 0.0045619 , 0.000974471 , -7.1834e-66 , 0 , 0 , 
142.193 , 0.00407838 , 0.00132672 , -1.21857e-66 , 0 , 0 , 
142.316 , 0.0035795 , 0.0016699 , 2.19207e-65 , 0 , 0 , 
142.44 , 0.00307257 , 0.00200155 , 2.2362e-65 , 0 , 0 , 
142.564 , 0.00256508 , 0.00231925 , -1.00503e-64 , 0 , 0 , 
142.688 , 0.00206453 , 0.00262068 , -7.14018e-65 , 0 , 0 , 
142.812 , 0.00157834 , 0.00290358 , 3.46767e-64 , 0 , 0 , 
142.937 , 0.00111375 , 0.00316586 , 1.80581e-64 , 0 , 0 , 
143.061 , 0.00067769 , 0.00340551 , -8.54687e-64 , 0 , 0 , 
143.186 , 0.000276691 , 0.00362072 , -1.35582e-63 , 0 , 0 , 
143.31 , -8.32578e-05 , 0.0038098 , 3.28216e-63 , 0 , 0 , 
143.435 , -0.000396717 , 0.00397126 , 6.28926e-63 , 0 , 0 , 
143.56 , -0.000658948 , 0.0041038 , -1.45029e-62 , 0 , 0 , 
143.685 , -0.000866005 , 0.00420633 , -1.64084e-62 , 0 , 0 , 
143.81 , -0.0010147 , 0.00427796 , 3.79859e-62 , 0 , 0 , 
143.935 , -0.00110278 , 0.00431802 , 6.70602e-62 , 0 , 0 , 
144.06 , -0.00112888 , 0.00432609 , -9.4199e-62 , 0 , 0 , 
144.186 , -0.00109256 , 0.00430197 , -3.55823e-61 , 0 , 0 , 
144.311 , -0.000994354 , 0.00424572 , 5.05516e-61 , 0 , 0 , 
144.437 , -0.000835732 , 0.00415761 , 1.15541e-60 , 0 , 0 , 
144.563 , -0.000619063 , 0.00403818 , -1.71567e-60 , 0 , 0 , 
144.688 , -0.000347678 , 0.00388821 , -3.37341e-60 , 0 , 0 , 
144.814 , -2.56886e-05 , 0.00370871 , 3.08008e-60 , 0 , 0 , 
144.94 , 0.000341978 , 0.00350092 , 1.70895e-59 , 0 , 0 , 
145.067 , 0.000749658 , 0.00326633 , -1.3903e-59 , 0 , 0 , 
145.193 , 0.0011911 , 0.00300662 , -6.74633e-59 , 0 , 0 , 
145.319 , 0.00165946 , 0.00272369 , 7.21593e-59 , 0 , 0 , 
145.446 , 0.0021475 , 0.00241965 , 1.84721e-58 , 0 , 0 , 
145.572 , 0.00264763 , 0.00209675 , -1.34338e-58 , 0 , 0 , 
145.699 , 0.00315207 , 0.00175745 , -7.71919e-58 , 0 , 0 , 
145.826 , 0.00365293 , 0.00140432 , 2.79109e-58 , 0 , 0 , 
145.953 , 0.00414237 , 0.00104008 , 3.53379e-57 , 0 , 0 , 
146.08 , 0.00461269 , 0.00066756 , -2.70706e-57 , 0 , 0 , 
146.207 , 0.00505649 , 0.00028966 , -1.05162e-56 , 0 , 0 , 
146.334 , 0.00546672 , -9.0643e-05 , 7.11469e-57 , 0 , 0 , 
146.462 , 0.00583689 , -0.000470334 , 3.52841e-56 , 0 , 0 , 
146.589 , 0.00616109 , -0.000846382 , -4.77327e-57 , 0 , 0 , 
146.717 , 0.0064341 , -0.00121576 , -1.73927e-55 , 0 , 0 , 
146.844 , 0.00665154 , -0.00157548 , 8.94843e-56 , 0 , 0 , 
146.972 , 0.00680984 , -0.00192259 , 5.89985e-55 , 0 , 0 , 
147.1 , 0.00690639 , -0.00225424 , -3.9899e-55 , 0 , 0 , 
147.228 , 0.00693956 , -0.00256768 , -1.71399e-54 , 0 , 0 , 
147.356 , 0.00690867 , -0.00286028 , 2.41178e-55 , 0 , 0 , 
147.485 , 0.00681412 , -0.00312957 , 8.32208e-54 , 0 , 0 , 
147.613 , 0.0066573 , -0.00337325 , -2.75521e-54 , 0 , 0 , 
147.741 , 0.00644055 , -0.00358922 , -3.22245e-53 , 0 , 0 , 
147.87 , 0.00616726 , -0.00377558 , 2.27177e-53 , 0 , 0 , 
147.999 , 0.00584169 , -0.00393069 , 8.91868e-53 , 0 , 0 , 
148.128 , 0.00546893 , -0.00405312 , -2.87781e-53 , 0 , 0 , 
148.257 , 0.00505489 , -0.00414174 , -3.967e-52 , 0 , 0 , 
148.386 , 0.00460613 , -0.00419567 , 1.05061e-52 , 0 , 0 , 
148.515 , 0.00412979 , -0.00421433 , 1.7189e-51 , 0 , 0 , 
148.644 , 0.0036335 , -0.00419743 , -1.33313e-51 , 0 , 0 , 
148.773 , 0.00312521 , -0.00414498 , -4.83048e-51 , 0 , 0 , 
148.903 , 0.0026131 , -0.00405728 , 2.94342e-51 , 0 , 0 , 
149.033 , 0.00210543 , -0.00393496 , 1.90789e-50 , 0 , 0 , 
149.162 , 0.0016104 , -0.00377893 , -6.91065e-51 , 0 , 0 , 
149.292 , 0.00113606 , -0.00359039 , -8.98387e-50 , 0 , 0 , 
149.422 , 0.000690127 , -0.00337086 , 8.25297e-50 , 0 , 0 , 
149.552 , 0.000279857 , -0.0031221 , 2.62387e-49 , 0 , 0 , 
149.682 , -8.80099e-05 , -0.00284617 , -2.55045e-49 , 0 , 0 , 
149.813 , -0.000407465 , -0.00254535 , -9.20277e-49 , 0 , 0 , 
149.943 , -0.000673253 , -0.00222219 , 6.02246e-49 , 0 , 0 , 
150.073 , -0.000880957 , -0.00187941 , 4.58583e-48 , 0 , 0 , 
150.204 , -0.00102717 , -0.00151996 , -5.40019e-48 , 0 , 0 , 
150.335 , -0.00110944 , -0.00114693 , -1.38434e-47 , 0 , 0 , 
150.466 , -0.00112637 , -0.000763575 , 1.99636e-47 , 0 , 0 , 
150.597 , -0.00107768 , -0.000373249 , 4.31389e-47 , 0 , 0 , 
150.728 , -0.000964151 , 2.06061e-05 , -5.18516e-47 , 0 , 0 , 
150.859 , -0.000787617 , 0.000414493 , -2.25116e-46 , 0 , 0 , 
150.99 , -0.000551035 , 0.000804887 , 3.65192e-46 , 0 , 0 , 
151.122 , -0.000258322 , 0.00118828 , 6.82381e-46 , 0 , 0 , 
151.253 , 8.56587e-05 , 0.00156118 , -1.46025e-45 , 0 , 0 , 
151.385 , 0.000475123 , 0.00192019 , -1.82966e-45 , 0 , 0 , 
151.517 , 0.000903547 , 0.00226201 , 4.10655e-45 , 0 , 0 , 
151.648 , 0.00136374 , 0.00258347 , 1.02082e-44 , 0 , 0 , 
151.78 , 0.00184791 , 0.00288157 , -2.47466e-44 , 0 , 0 , 
151.913 , 0.00234788 , 0.0031535 , -2.90915e-44 , 0 , 0 , 
152.045 , 0.00285518 , 0.00339666 , 1.00759e-43 , 0 , 0 , 
152.177 , 0.00336117 , 0.00360873 , 5.66971e-44 , 0 , 0 , 
152.31 , 0.00385722 , 0.00378762 , -2.97068e-43 , 0 , 0 , 
152.442 , 0.00433485 , 0.00393157 , -3.85857e-43 , 0 , 0 , 
152.575 , 0.00478586 , 0.00403912 , 1.62717e-42 , 0 , 0 , 
152.708 , 0.0052025 , 0.00410914 , 8.08993e-43 , 0 , 0 , 
152.841 , 0.00557754 , 0.00414084 , -6.51268e-42 , 0 , 0 , 
152.974 , 0.00590449 , 0.00413379 , 4.03827e-43 , 0 , 0 , 
153.107 , 0.00617766 , 0.00408793 , 1.94124e-41 , 0 , 0 , 
153.24 , 0.00639222 , 0.00400355 , 7.52072e-42 , 0 , 0 , 
153.373 , 0.0065444 , 0.00388133 , -1.00532e-40 , 0 , 0 , 
153.507 , 0.00663146 , 0.0037223 , 2.16433e-41 , 0 , 0 , 
153.641 , 0.00665176 , 0.00352784 , 3.84373e-40 , 0 , 0 , 
153.774 , 0.00660483 , 0.0032997 , -2.84017e-40 , 0 , 0 , 
153.908 , 0.00649139 , 0.00303995 , -1.10152e-39 , 0 , 0 , 
154.042 , 0.00631327 , 0.00275099 , 5.81678e-40 , 0 , 0 , 
154.176 , 0.00607344 , 0.00243551 , 5.59077e-39 , 0 , 0 , 
154.31 , 0.00577598 , 0.00209649 , -6.04006e-39 , 0 , 0 , 
154.445 , 0.00542595 , 0.00173712 , -1.94444e-38 , 0 , 0 , 
154.579 , 0.00502936 , 0.00136085 , 3.28076e-38 , 0 , 0 , 
154.714 , 0.00459307 , 0.000971308 , 4.85893e-38 , 0 , 0 , 
154.848 , 0.00412463 , 0.000572267 , -9.61247e-38 , 0 , 0 , 
154.983 , 0.00363216 , 0.000167622 , -2.56049e-37 , 0 , 0 , 
155.118 , 0.00312428 , -0.000238649 , 6.32071e-37 , 0 , 0 , 
155.253 , 0.00260985 , -0.000642529 , 6.79876e-37 , 0 , 0 , 
155.388 , 0.00209791 , -0.00104 , -2.7182e-36 , 0 , 0 , 
155.523 , 0.00159745 , -0.00142707 , -9.22096e-37 , 0 , 0 , 
155.659 , 0.00111731 , -0.00179985 , 8.62107e-36 , 0 , 0 , 
155.794 , 0.00066597 , -0.00215454 , 6.91348e-36 , 0 , 0 , 
155.93 , 0.000251441 , -0.00248753 , -4.8599e-35 , 0 , 0 , 
156.066 , -0.000118927 , -0.00279538 , 7.03494e-36 , 0 , 0 , 
156.201 , -0.000438512 , -0.0030749 , 1.77291e-34 , 0 , 0 , 
156.337 , -0.000701601 , -0.00332315 , -1.10095e-34 , 0 , 0 , 
156.473 , -0.000903502 , -0.00353751 , -5.58559e-34 , 0 , 0 , 
156.61 , -0.00104057 , -0.00371568 , 2.87672e-34 , 0 , 0 , 
156.746 , -0.00111031 , -0.00385571 , 2.88735e-33 , 0 , 0 , 
156.882 , -0.00111148 , -0.00395606 , -3.9214e-33 , 0 , 0 , 
157.019 , -0.00104404 , -0.00401555 , -8.17457e-33 , 0 , 0 , 
157.156 , -0.000909161 , -0.00403344 , 1.69697e-32 , 0 , 0 , 
157.292 , -0.000709289 , -0.00400941 , 2.33545e-32 , 0 , 0 , 
157.429 , -0.000448039 , -0.00394359 , -6.40247e-32 , 0 , 0 , 
157.566 , -0.000130116 , -0.00383652 , -1.12937e-31 , 0 , 0 , 
157.704 , 0.000238688 , -0.0036892 , 4.14159e-31 , 0 , 0 , 
157.841 , 0.000651645 , -0.00350305 , 7.14925e-32 , 0 , 0 , 
157.978 , 0.00110123 , -0.0032799 , -1.40682e-30 , 0 , 0 , 
158.116 , 0.0015792 , -0.003022 , 2.06437e-32 , 0 , 0 , 
158.253 , 0.00207679 , -0.00273198 , 5.70062e-30 , 0 , 0 , 
158.391 , 0.00258482 , -0.00241281 , -8.85731e-31 , 0 , 0 , 
158.529 , 0.00309394 , -0.0020678 , -2.79463e-29 , 0 , 0 , 
158.667 , 0.00359471 , -0.00170057 , 3.21032e-29 , 0 , 0 , 
158.805 , 0.00407784 , -0.00131498 , 7.14913e-29 , 0 , 0 , 
158.943 , 0.00453434 , -0.000915123 , -1.13947e-28 , 0 , 0 , 
159.082 , 0.00495568 , -0.000505271 , -3.00206e-28 , 0 , 0 , 
159.22 , 0.00533398 , -8.98271e-05 , 6.76719e-28 , 0 , 0 , 
159.359 , 0.00566212 , 0.00032672 , 1.03467e-27 , 0 , 0 , 
159.497 , 0.00593386 , 0.000739838 , -3.83716e-27 , 0 , 0 , 
159.636 , 0.00614408 , 0.00114501 , -3.93274e-28 , 0 , 0 , 
159.775 , 0.00628873 , 0.00153777 , 1.20825e-26 , 0 , 0 , 
159.914 , 0.00636497 , 0.00191377 , 3.48634e-27 , 0 , 0 , 
160.053 , 0.00637127 , 0.00226882 , -6.55949e-26 , 0 , 0 , 
160.193 , 0.00630741 , 0.00259893 , 3.95042e-26 , 0 , 0 , 
160.332 , 0.00617444 , 0.00290038 , 2.4198e-25 , 0 , 0 , 
160.472 , 0.00597475 , 0.00316972 , -3.30475e-25 , 0 , 0 , 
160.611 , 0.00571203 , 0.00340387 , -6.42995e-25 , 0 , 0 , 
160.751 , 0.00539109 , 0.00360009 , 1.21734e-24 , 0 , 0 , 
160.891 , 0.00501791 , 0.00375608 , 3.15164e-24 , 0 , 0 , 
161.031 , 0.00459947 , 0.00386996 , -9.50983e-24 , 0 , 0 , 
161.171 , 0.00414363 , 0.00394034 , -3.37015e-24 , 0 , 0 , 
161.312 , 0.00365895 , 0.00396628 , 3.5525e-23 , 0 , 0 , 
161.452 , 0.00315462 , 0.00394735 , -2.14517e-24 , 0 , 0 , 
161.593 , 0.00264018 , 0.00388365 , -1.44236e-22 , 0 , 0 , 
161.733 , 0.0021254 , 0.00377578 , 4.99746e-23 , 0 , 0 , 
161.874 , 0.00162011 , 0.00362483 , 7.02464e-22 , 0 , 0 , 
162.015 , 0.00113397 , 0.00343243 , -1.03316e-21 , 0 , 0 , 
162.156 , 0.00067626 , 0.00320066 , -1.55312e-21 , 0 , 0 , 
162.297 , 0.000255795 , 0.00293209 , 3.79719e-21 , 0 , 0 , 
162.438 , -0.00011933 , 0.00262972 , 6.50472e-21 , 0 , 0 , 
162.58 , -0.000441895 , 0.00229697 , -2.41312e-20 , 0 , 0 , 
162.721 , -0.00070566 , 0.00193763 , -1.03916e-20 , 0 , 0 , 
162.863 , -0.000905483 , 0.00155582 , 1.12498e-19 , 0 , 0 , 
163.005 , -0.00103749 , 0.00115595 , -6.46384e-20 , 0 , 0 , 
163.146 , -0.00109913 , 0.000742674 , -3.46435e-19 , 0 , 0 , 
163.288 , -0.00108916 , 0.000320815 , 2.64221e-19 , 0 , 0 , 
163.431 , -0.00100776 , -0.000104661 , 1.78226e-18 , 0 , 0 , 
163.573 , -0.000856533 , -0.000528722 , -3.49241e-18 , 0 , 0 , 
163.715 , -0.000638435 , -0.000946324 , -3.49565e-18 , 0 , 0 , 
163.858 , -0.000357723 , -0.00135247 , 1.4608e-17 , 0 , 0 , 
164 , -1.99294e-05 , -0.00174227 , 6.76077e-18 , 0 , 0 , 
164.143 , 0.000368274 , -0.00211101 , -6.77693e-17 , 0 , 0 , 
164.286 , 0.000799227 , -0.0024542 , 2.8713e-18 , 0 , 0 , 
164.429 , 0.0012644 , -0.00276762 , 3.36897e-16 , 0 , 0 , 
164.572 , 0.00175454 , -0.0030474 , -4.24609e-16 , 0 , 0 , 
164.715 , 0.00225989 , -0.00329007 , -7.91418e-16 , 0 , 0 , 
164.859 , 0.00277038 , -0.00349257 , 1.65035e-15 , 0 , 0 , 
165.002 , 0.00327578 , -0.00365231 , 3.56254e-15 , 0 , 0 , 
165.146 , 0.00376596 , -0.00376722 , -1.26617e-14 , 0 , 0 , 
165.29 , 0.00423105 , -0.00383579 , -2.0732e-15 , 0 , 0 , 
165.433 , 0.00466167 , -0.00385703 , 5.21701e-14 , 0 , 0 , 
165.577 , 0.0050491 , -0.00383055 , -3.29884e-14 , 0 , 0 , 
165.722 , 0.00538546 , -0.00375657 , -1.8331e-13 , 0 , 0 , 
165.866 , 0.00566391 , -0.00363586 , 2.14808e-13 , 0 , 0 , 
166.01 , 0.0058787 , -0.0034698 , 8.27852e-13 , 0 , 0 , 
166.155 , 0.00602539 , -0.00326035 , -2.15584e-12 , 0 , 0 , 
166.299 , 0.00610092 , -0.00301 , -6.27304e-13 , 0 , 0 , 
166.444 , 0.00610364 , -0.0027218 , 7.52508e-12 , 0 , 0 , 
166.589 , 0.00603335 , -0.00239926 , -2.40086e-12 , 0 , 0 , 
166.734 , 0.00589139 , -0.00204637 , -7.49331e-11 , 0 , 0 , 
166.879 , 0.00568054 , -0.00166752 , -1.58342e-10 , 0 , 0 , 
167.024 , 0.00540498 , -0.00126743 , -1.67801e-10 , 0 , 0 , 
167.17 , 0.00507022 , -0.000851155 , -1.02931e-10 , 0 , 0 , 
167.315 , 0.00468304 , -0.000423954 , -3.67478e-11 , 0 , 0 , 
167.461 , 0.00425126 , 8.73209e-06 , -2.47081e-12 , 0 , 0 , 
167.607 , 0.00378367 , 0.000441367 , 1.53082e-11 , 0 , 0 , 
167.752 , 0.0032898 , 0.000868382 , 2.82668e-11 , 0 , 0 , 
167.899 , 0.00277976 , 0.00128425 , 3.88125e-11 , 0 , 0 , 
168.045 , 0.00226403 , 0.00168357 , 4.78004e-11 , 0 , 0 , 
168.191 , 0.0017532 , 0.00206111 , 5.69472e-11 , 0 , 0 , 
168.337 , 0.00125783 , 0.0024119 , 6.66062e-11 , 0 , 0 , 
168.484 , 0.000788136 , 0.0027313 , 7.69555e-11 , 0 , 0 , 
168.63 , 0.000353863 , 0.00301506 , 8.82037e-11 , 0 , 0 , 
168.777 , -3.59614e-05 , 0.00325934 , 1.00557e-10 , 0 , 0 , 
168.924 , -0.000373216 , 0.00346085 , 1.14168e-10 , 0 , 0 , 
169.071 , -0.000650878 , 0.00361682 , 1.29202e-10 , 0 , 0 , 
169.218 , -0.000863143 , 0.00372508 , 1.4584e-10 , 0 , 0 , 
169.366 , -0.00100555 , 0.00378405 , 1.64273e-10 , 0 , 0 , 
169.513 , -0.00107509 , 0.00379284 , 1.84711e-10 , 0 , 0 , 
169.661 , -0.00107033 , 0.00375121 , 2.07381e-10 , 0 , 0 , 
169.808 , -0.000991372 , 0.00365959 , 2.32537e-10 , 0 , 0 , 
169.956 , -0.000839854 , 0.00351909 , 2.60455e-10 , 0 , 0 , 
170.104 , -0.000618988 , 0.00333146 , 2.91442e-10 , 0 , 0 , 
170.252 , -0.000333476 , 0.00309914 , 3.25837e-10 , 0 , 0 , 
170.4 , 1.06114e-05 , 0.00282516 , 3.64013e-10 , 0 , 0 , 
170.549 , 0.000405955 , 0.00251312 , 4.06383e-10 , 0 , 0 , 
170.697 , 0.000844106 , 0.00216719 , 4.53404e-10 , 0 , 0 , 
170.846 , 0.00131568 , 0.00179199 , 5.0558e-10 , 0 , 0 , 
170.994 , 0.00181055 , 0.00139259 , 5.63469e-10 , 0 , 0 , 
171.143 , 0.0023181 , 0.000974408 , 6.27686e-10 , 0 , 0 , 
171.292 , 0.00282736 , 0.000543147 , 6.98908e-10 , 0 , 0 , 
171.441 , 0.00332734 , 0.000104727 , 7.77887e-10 , 0 , 0 , 
171.59 , 0.00380719 , -0.000334811 , 8.65449e-10 , 0 , 0 , 
171.74 , 0.00425651 , -0.000769376 , 9.62506e-10 , 0 , 0 , 
171.889 , 0.00466548 , -0.00119291 , 1.07006e-09 , 0 , 0 , 
172.039 , 0.00502517 , -0.00159949 , 1.18923e-09 , 0 , 0 , 
172.189 , 0.00532768 , -0.00198339 , 1.32123e-09 , 0 , 0 , 
172.339 , 0.00556635 , -0.00233917 , 1.46741e-09 , 0 , 0 , 
172.489 , 0.00573585 , -0.00266177 , 1.62925e-09 , 0 , 0 , 
172.639 , 0.0058324 , -0.00294656 , 1.80839e-09 , 0 , 0 , 
172.789 , 0.00585378 , -0.00318944 , 2.00662e-09 , 0 , 0 , 
172.939 , 0.0057994 , -0.00338686 , 2.22593e-09 , 0 , 0 , 
173.09 , 0.00567034 , -0.00353591 , 2.46848e-09 , 0 , 0 , 
173.241 , 0.00546931 , -0.00363435 , 2.73668e-09 , 0 , 0 , 
173.391 , 0.00520065 , -0.00368067 , 3.03315e-09 , 0 , 0 , 
173.542 , 0.00487016 , -0.00367408 , 3.3608e-09 , 0 , 0 , 
173.693 , 0.00448503 , -0.00361455 , 3.72281e-09 , 0 , 0 , 
173.845 , 0.00405366 , -0.00350281 , 4.12266e-09 , 0 , 0 , 
173.996 , 0.00358555 , -0.00334036 , 4.56419e-09 , 0 , 0 , 
174.147 , 0.00309099 , -0.00312944 , 5.05164e-09 , 0 , 0 , 
174.299 , 0.00258088 , -0.002873 , 5.58961e-09 , 0 , 0 , 
174.451 , 0.00206652 , -0.00257465 , 6.18318e-09 , 0 , 0 , 
174.602 , 0.00155934 , -0.00223867 , 6.83793e-09 , 0 , 0 , 
174.754 , 0.00107059 , -0.00186989 , 7.55996e-09 , 0 , 0 , 
174.906 , 0.000611177 , -0.00147363 , 8.35598e-09 , 0 , 0 , 
175.059 , 0.000191369 , -0.00105567 , 9.23331e-09 , 0 , 0 , 
175.211 , -0.000179434 , -0.00062212 , 1.02e-08 , 0 , 0 , 
175.364 , -0.00049292 , -0.000179356 , 1.12649e-08 , 0 , 0 , 
175.516 , -0.000742048 , 0.000266077 , 1.24376e-08 , 0 , 0 , 
