k , Pk , 
0.160531 , 1340.27 , 
0.16067 , 1337.9 , 
0.16081 , 1335.54 , 
0.16095 , 1333.21 , 
0.16109 , 1330.89 , 
0.16123 , 1328.58 , 
0.161371 , 1326.29 , 
0.161511 , 1324.02 , 
0.161652 , 1321.76 , 
0.161793 , 1319.52 , 
0.161933 , 1317.29 , 
0.162074 , 1315.08 , 
0.162215 , 1312.88 , 
0.162357 , 1310.7 , 
0.162498 , 1308.53 , 
0.162639 , 1306.38 , 
0.162781 , 1304.25 , 
0.162923 , 1302.13 , 
0.163064 , 1300.02 , 
0.163206 , 1297.93 , 
0.163348 , 1295.85 , 
0.163491 , 1293.79 , 
0.163633 , 1291.74 , 
0.163775 , 1289.71 , 
0.163918 , 1287.69 , 
0.164061 , 1285.69 , 
0.164203 , 1283.7 , 
0.164346 , 1281.72 , 
0.164489 , 1279.76 , 
0.164633 , 1277.82 , 
0.164776 , 1275.88 , 
0.164919 , 1273.96 , 
0.165063 , 1272.06 , 
0.165206 , 1270.17 , 
0.16535 , 1268.29 , 
0.165494 , 1266.43 , 
0.165638 , 1264.58 , 
0.165782 , 1262.74 , 
0.165927 , 1260.91 , 
0.166071 , 1259.1 , 
0.166216 , 1257.31 , 
0.16636 , 1255.52 , 
0.166505 , 1253.75 , 
0.16665 , 1251.99 , 
0.166795 , 1250.25 , 
0.16694 , 1248.52 , 
0.167086 , 1246.8 , 
0.167231 , 1245.09 , 
0.167377 , 1243.4 , 
0.167522 , 1241.72 , 
0.167668 , 1240.05 , 
0.167814 , 1238.39 , 
0.16796 , 1236.75 , 
0.168106 , 1235.11 , 
0.168253 , 1233.49 , 
0.168399 , 1231.89 , 
0.168546 , 1230.29 , 
0.168692 , 1228.7 , 
0.168839 , 1227.13 , 
0.168986 , 1225.57 , 
0.169133 , 1224.02 , 
0.16928 , 1222.48 , 
0.169428 , 1220.96 , 
0.169575 , 1219.44 , 
0.169723 , 1217.94 , 
0.169871 , 1216.45 , 
0.170018 , 1214.97 , 
0.170166 , 1213.5 , 
0.170315 , 1212.04 , 
0.170463 , 1210.59 , 
0.170611 , 1209.15 , 
0.17076 , 1207.72 , 
0.170908 , 1206.31 , 
0.171057 , 1204.9 , 
0.171206 , 1203.5 , 
0.171355 , 1202.12 , 
0.171504 , 1200.74 , 
0.171653 , 1199.37 , 
0.171803 , 1198.02 , 
0.171952 , 1196.67 , 
0.172102 , 1195.33 , 
0.172252 , 1194 , 
0.172402 , 1192.67 , 
0.172552 , 1191.36 , 
0.172702 , 1190.06 , 
0.172852 , 1188.76 , 
0.173003 , 1187.47 , 
0.173153 , 1186.19 , 
0.173304 , 1184.92 , 
0.173455 , 1183.65 , 
0.173606 , 1182.39 , 
0.173757 , 1181.14 , 
0.173908 , 1179.9 , 
0.17406 , 1178.66 , 
0.174211 , 1177.43 , 
0.174363 , 1176.2 , 
0.174515 , 1174.98 , 
0.174666 , 1173.77 , 
0.174819 , 1172.57 , 
0.174971 , 1171.37 , 
0.175123 , 1170.17 , 
0.175275 , 1168.98 , 
0.175428 , 1167.8 , 
0.175581 , 1166.62 , 
0.175734 , 1165.44 , 
0.175886 , 1164.27 , 
0.17604 , 1163.11 , 
0.176193 , 1161.95 , 
0.176346 , 1160.79 , 
0.1765 , 1159.64 , 
0.176653 , 1158.49 , 
0.176807 , 1157.34 , 
0.176961 , 1156.2 , 
0.177115 , 1155.06 , 
0.177269 , 1153.92 , 
0.177423 , 1152.79 , 
0.177578 , 1151.66 , 
0.177732 , 1150.53 , 
0.177887 , 1149.4 , 
0.178042 , 1148.28 , 
0.178197 , 1147.15 , 
0.178352 , 1146.03 , 
0.178507 , 1144.91 , 
0.178663 , 1143.79 , 
0.178818 , 1142.67 , 
0.178974 , 1141.55 , 
0.17913 , 1140.43 , 
0.179286 , 1139.32 , 
0.179442 , 1138.2 , 
0.179598 , 1137.08 , 
0.179754 , 1135.96 , 
0.179911 , 1134.84 , 
0.180067 , 1133.72 , 
0.180224 , 1132.6 , 
0.180381 , 1131.48 , 
0.180538 , 1130.36 , 
0.180695 , 1129.23 , 
0.180852 , 1128.11 , 
0.18101 , 1126.98 , 
0.181167 , 1125.84 , 
0.181325 , 1124.71 , 
0.181483 , 1123.57 , 
0.181641 , 1122.43 , 
0.181799 , 1121.29 , 
0.181957 , 1120.14 , 
0.182115 , 1118.99 , 
0.182274 , 1117.84 , 
0.182433 , 1116.68 , 
0.182591 , 1115.51 , 
0.18275 , 1114.35 , 
0.182909 , 1113.17 , 
0.183069 , 1111.99 , 
0.183228 , 1110.81 , 
0.183387 , 1109.62 , 
0.183547 , 1108.43 , 
0.183707 , 1107.23 , 
0.183867 , 1106.02 , 
0.184027 , 1104.8 , 
0.184187 , 1103.58 , 
0.184347 , 1102.35 , 
0.184508 , 1101.12 , 
0.184668 , 1099.88 , 
0.184829 , 1098.63 , 
0.18499 , 1097.37 , 
0.185151 , 1096.1 , 
0.185312 , 1094.82 , 
0.185473 , 1093.54 , 
0.185635 , 1092.25 , 
0.185796 , 1090.94 , 
0.185958 , 1089.63 , 
0.18612 , 1088.31 , 
0.186282 , 1086.98 , 
0.186444 , 1085.63 , 
0.186606 , 1084.28 , 
0.186769 , 1082.92 , 
0.186931 , 1081.55 , 
0.187094 , 1080.17 , 
0.187257 , 1078.78 , 
0.18742 , 1077.38 , 
0.187583 , 1075.97 , 
0.187746 , 1074.55 , 
0.18791 , 1073.12 , 
0.188073 , 1071.69 , 
0.188237 , 1070.24 , 
0.188401 , 1068.79 , 
0.188565 , 1067.32 , 
0.188729 , 1065.85 , 
0.188893 , 1064.37 , 
0.189058 , 1062.87 , 
0.189222 , 1061.37 , 
0.189387 , 1059.86 , 
0.189552 , 1058.35 , 
0.189717 , 1056.82 , 
0.189882 , 1055.28 , 
0.190047 , 1053.74 , 
0.190213 , 1052.19 , 
0.190378 , 1050.63 , 
0.190544 , 1049.06 , 
0.19071 , 1047.48 , 
0.190876 , 1045.89 , 
0.191042 , 1044.3 , 
0.191208 , 1042.69 , 
0.191375 , 1041.08 , 
0.191541 , 1039.46 , 
0.191708 , 1037.83 , 
0.191875 , 1036.2 , 
0.192042 , 1034.55 , 
0.192209 , 1032.9 , 
0.192376 , 1031.24 , 
0.192544 , 1029.57 , 
0.192711 , 1027.9 , 
0.192879 , 1026.21 , 
0.193047 , 1024.52 , 
0.193215 , 1022.83 , 
0.193383 , 1021.12 , 
0.193551 , 1019.41 , 
0.19372 , 1017.69 , 
0.193888 , 1015.96 , 
0.194057 , 1014.22 , 
0.194226 , 1012.48 , 
0.194395 , 1010.73 , 
0.194564 , 1008.98 , 
0.194734 , 1007.21 , 
0.194903 , 1005.44 , 
0.195073 , 1003.66 , 
0.195243 , 1001.88 , 
0.195413 , 1000.09 , 
0.195583 , 998.291 , 
0.195753 , 996.487 , 
0.195923 , 994.676 , 
0.196094 , 992.859 , 
0.196265 , 991.035 , 
0.196435 , 989.205 , 
0.196606 , 987.369 , 
0.196778 , 985.526 , 
0.196949 , 983.678 , 
0.19712 , 981.823 , 
0.197292 , 979.962 , 
0.197464 , 978.096 , 
0.197635 , 976.223 , 
0.197807 , 974.345 , 
0.19798 , 972.461 , 
0.198152 , 970.571 , 
0.198324 , 968.676 , 
0.198497 , 966.775 , 
0.19867 , 964.869 , 
0.198843 , 962.957 , 
0.199016 , 961.04 , 
0.199189 , 959.118 , 
0.199362 , 957.191 , 
0.199536 , 955.259 , 
0.19971 , 953.322 , 
0.199883 , 951.379 , 
0.200057 , 949.432 , 
0.200232 , 947.481 , 
0.200406 , 945.524 , 
0.20058 , 943.563 , 
0.200755 , 941.597 , 
0.20093 , 939.627 , 
0.201104 , 937.652 , 
0.20128 , 935.674 , 
0.201455 , 933.69 , 
0.20163 , 931.703 , 
0.201806 , 929.712 , 
0.201981 , 927.716 , 
0.202157 , 925.717 , 
0.202333 , 923.714 , 
0.202509 , 921.707 , 
0.202685 , 919.696 , 
0.202862 , 917.682 , 
0.203038 , 915.664 , 
0.203215 , 913.643 , 
0.203392 , 911.618 , 
0.203569 , 909.591 , 
0.203746 , 907.56 , 
0.203924 , 905.527 , 
0.204101 , 903.49 , 
0.204279 , 901.452 , 
0.204457 , 899.41 , 
0.204634 , 897.367 , 
0.204813 , 895.322 , 
0.204991 , 893.275 , 
0.205169 , 891.226 , 
0.205348 , 889.175 , 
0.205527 , 887.123 , 
0.205706 , 885.07 , 
0.205885 , 883.015 , 
0.206064 , 880.96 , 
0.206243 , 878.904 , 
0.206423 , 876.847 , 
0.206602 , 874.79 , 
0.206782 , 872.733 , 
0.206962 , 870.675 , 
0.207142 , 868.618 , 
0.207323 , 866.56 , 
0.207503 , 864.503 , 
0.207684 , 862.447 , 
0.207864 , 860.391 , 
0.208045 , 858.336 , 
0.208226 , 856.283 , 
0.208408 , 854.23 , 
0.208589 , 852.179 , 
0.208771 , 850.129 , 
0.208952 , 848.081 , 
0.209134 , 846.035 , 
0.209316 , 843.99 , 
0.209498 , 841.948 , 
0.209681 , 839.909 , 
0.209863 , 837.871 , 
0.210046 , 835.837 , 
0.210229 , 833.805 , 
0.210412 , 831.777 , 
0.210595 , 829.751 , 
0.210778 , 827.729 , 
0.210962 , 825.711 , 
0.211145 , 823.696 , 
0.211329 , 821.685 , 
0.211513 , 819.678 , 
0.211697 , 817.675 , 
0.211881 , 815.677 , 
0.212066 , 813.683 , 
0.21225 , 811.694 , 
0.212435 , 809.71 , 
0.21262 , 807.731 , 
0.212805 , 805.757 , 
0.21299 , 803.789 , 
0.213176 , 801.826 , 
0.213361 , 799.869 , 
0.213547 , 797.918 , 
0.213733 , 795.973 , 
0.213919 , 794.034 , 
0.214105 , 792.102 , 
0.214292 , 790.177 , 
0.214478 , 788.258 , 
0.214665 , 786.346 , 
0.214852 , 784.442 , 
0.215039 , 782.544 , 
0.215226 , 780.655 , 
0.215413 , 778.772 , 
0.215601 , 776.898 , 
0.215788 , 775.032 , 
0.215976 , 773.174 , 
0.216164 , 771.325 , 
0.216352 , 769.484 , 
0.216541 , 767.652 , 
0.216729 , 765.829 , 
0.216918 , 764.015 , 
0.217107 , 762.21 , 
0.217295 , 760.415 , 
0.217485 , 758.629 , 
0.217674 , 756.853 , 
0.217863 , 755.087 , 
0.218053 , 753.332 , 
0.218243 , 751.587 , 
0.218433 , 749.852 , 
0.218623 , 748.129 , 
0.218813 , 746.416 , 
0.219004 , 744.714 , 
0.219194 , 743.024 , 
0.219385 , 741.345 , 
0.219576 , 739.678 , 
0.219767 , 738.022 , 
0.219958 , 736.379 , 
0.22015 , 734.748 , 
0.220342 , 733.13 , 
0.220533 , 731.524 , 
0.220725 , 729.931 , 
0.220917 , 728.351 , 
0.22111 , 726.784 , 
0.221302 , 725.23 , 
0.221495 , 723.691 , 
0.221688 , 722.164 , 
0.221881 , 720.652 , 
0.222074 , 719.154 , 
0.222267 , 717.669 , 
0.22246 , 716.198 , 
0.222654 , 714.741 , 
0.222848 , 713.297 , 
0.223042 , 711.866 , 
0.223236 , 710.448 , 
0.22343 , 709.043 , 
0.223625 , 707.651 , 
0.223819 , 706.272 , 
0.224014 , 704.906 , 
0.224209 , 703.552 , 
0.224404 , 702.21 , 
0.2246 , 700.881 , 
0.224795 , 699.563 , 
0.224991 , 698.258 , 
0.225187 , 696.965 , 
0.225383 , 695.683 , 
0.225579 , 694.413 , 
0.225775 , 693.154 , 
0.225972 , 691.907 , 
0.226168 , 690.671 , 
0.226365 , 689.446 , 
0.226562 , 688.233 , 
0.226759 , 687.03 , 
0.226957 , 685.838 , 
0.227154 , 684.656 , 
0.227352 , 683.485 , 
0.22755 , 682.324 , 
0.227748 , 681.174 , 
0.227946 , 680.033 , 
0.228145 , 678.903 , 
0.228343 , 677.782 , 
0.228542 , 676.671 , 
0.228741 , 675.57 , 
0.22894 , 674.478 , 
0.229139 , 673.396 , 
0.229339 , 672.322 , 
0.229538 , 671.258 , 
0.229738 , 670.203 , 
0.229938 , 669.156 , 
0.230138 , 668.118 , 
0.230339 , 667.089 , 
0.230539 , 666.068 , 
0.23074 , 665.055 , 
0.230941 , 664.05 , 
0.231142 , 663.053 , 
0.231343 , 662.065 , 
0.231544 , 661.083 , 
0.231746 , 660.11 , 
0.231947 , 659.144 , 
0.232149 , 658.185 , 
0.232351 , 657.233 , 
0.232554 , 656.288 , 
0.232756 , 655.35 , 
0.232959 , 654.419 , 
0.233161 , 653.495 , 
0.233364 , 652.577 , 
0.233568 , 651.665 , 
0.233771 , 650.759 , 
0.233974 , 649.86 , 
0.234178 , 648.966 , 
0.234382 , 648.078 , 
0.234586 , 647.196 , 
0.23479 , 646.319 , 
0.234994 , 645.447 , 
0.235199 , 644.581 , 
0.235404 , 643.719 , 
0.235609 , 642.863 , 
0.235814 , 642.011 , 
0.236019 , 641.163 , 
0.236224 , 640.32 , 
0.23643 , 639.482 , 
0.236636 , 638.647 , 
0.236842 , 637.816 , 
0.237048 , 636.99 , 
0.237254 , 636.166 , 
0.237461 , 635.347 , 
0.237667 , 634.53 , 
0.237874 , 633.717 , 
0.238081 , 632.907 , 
0.238289 , 632.1 , 
0.238496 , 631.295 , 
0.238704 , 630.493 , 
0.238911 , 629.693 , 
0.239119 , 628.896 , 
0.239327 , 628.101 , 
0.239536 , 627.307 , 
0.239744 , 626.516 , 
0.239953 , 625.726 , 
0.240162 , 624.937 , 
0.240371 , 624.15 , 
0.24058 , 623.363 , 
0.240789 , 622.578 , 
0.240999 , 621.793 , 
0.241209 , 621.009 , 
0.241419 , 620.226 , 
0.241629 , 619.443 , 
0.241839 , 618.659 , 
0.24205 , 617.876 , 
0.24226 , 617.093 , 
0.242471 , 616.309 , 
0.242682 , 615.525 , 
0.242893 , 614.74 , 
0.243105 , 613.955 , 
0.243317 , 613.17 , 
0.243528 , 612.384 , 
0.24374 , 611.598 , 
0.243952 , 610.811 , 
0.244165 , 610.023 , 
0.244377 , 609.235 , 
0.24459 , 608.446 , 
0.244803 , 607.657 , 
0.245016 , 606.866 , 
0.245229 , 606.075 , 
0.245443 , 605.283 , 
0.245656 , 604.49 , 
0.24587 , 603.696 , 
0.246084 , 602.901 , 
0.246298 , 602.105 , 
0.246513 , 601.308 , 
0.246727 , 600.51 , 
0.246942 , 599.71 , 
0.247157 , 598.91 , 
0.247372 , 598.108 , 
0.247587 , 597.305 , 
0.247803 , 596.5 , 
0.248019 , 595.694 , 
0.248235 , 594.887 , 
0.248451 , 594.078 , 
0.248667 , 593.268 , 
0.248883 , 592.456 , 
0.2491 , 591.642 , 
0.249317 , 590.827 , 
0.249534 , 590.01 , 
0.249751 , 589.192 , 
0.249968 , 588.371 , 
0.250186 , 587.549 , 
0.250404 , 586.725 , 
0.250622 , 585.898 , 
0.25084 , 585.07 , 
0.251058 , 584.24 , 
0.251277 , 583.408 , 
0.251495 , 582.573 , 
0.251714 , 581.737 , 
0.251933 , 580.898 , 
0.252153 , 580.057 , 
0.252372 , 579.213 , 
0.252592 , 578.367 , 
0.252812 , 577.519 , 
0.253032 , 576.668 , 
0.253252 , 575.815 , 
0.253472 , 574.959 , 
0.253693 , 574.101 , 
0.253914 , 573.24 , 
0.254135 , 572.376 , 
0.254356 , 571.509 , 
0.254577 , 570.64 , 
0.254799 , 569.768 , 
0.255021 , 568.892 , 
0.255243 , 568.014 , 
0.255465 , 567.133 , 
0.255687 , 566.249 , 
0.25591 , 565.361 , 
0.256133 , 564.471 , 
0.256356 , 563.577 , 
0.256579 , 562.68 , 
0.256802 , 561.78 , 
0.257026 , 560.876 , 
0.257249 , 559.969 , 
0.257473 , 559.058 , 
0.257697 , 558.144 , 
0.257922 , 557.226 , 
0.258146 , 556.304 , 
0.258371 , 555.379 , 
0.258596 , 554.45 , 
0.258821 , 553.518 , 
0.259046 , 552.581 , 
0.259272 , 551.641 , 
0.259497 , 550.696 , 
0.259723 , 549.748 , 
0.259949 , 548.796 , 
0.260175 , 547.839 , 
0.260402 , 546.878 , 
0.260629 , 545.913 , 
0.260855 , 544.944 , 
0.261082 , 543.971 , 
0.26131 , 542.993 , 
0.261537 , 542.01 , 
0.261765 , 541.024 , 
0.261993 , 540.032 , 
0.262221 , 539.036 , 
0.262449 , 538.036 , 
0.262677 , 537.03 , 
0.262906 , 536.02 , 
0.263135 , 535.005 , 
0.263364 , 533.986 , 
0.263593 , 532.961 , 
0.263823 , 531.931 , 
0.264052 , 530.897 , 
0.264282 , 529.857 , 
0.264512 , 528.812 , 
0.264742 , 527.762 , 
0.264973 , 526.707 , 
0.265203 , 525.648 , 
0.265434 , 524.584 , 
0.265665 , 523.515 , 
0.265896 , 522.442 , 
0.266128 , 521.364 , 
0.26636 , 520.283 , 
0.266591 , 519.197 , 
0.266823 , 518.108 , 
0.267056 , 517.014 , 
0.267288 , 515.917 , 
0.267521 , 514.817 , 
0.267754 , 513.713 , 
0.267987 , 512.606 , 
0.26822 , 511.495 , 
0.268453 , 510.382 , 
0.268687 , 509.266 , 
0.268921 , 508.147 , 
0.269155 , 507.025 , 
0.269389 , 505.901 , 
0.269624 , 504.774 , 
0.269858 , 503.646 , 
0.270093 , 502.515 , 
0.270328 , 501.382 , 
0.270564 , 500.247 , 
0.270799 , 499.111 , 
0.271035 , 497.972 , 
0.271271 , 496.833 , 
0.271507 , 495.692 , 
0.271743 , 494.55 , 
0.27198 , 493.407 , 
0.272217 , 492.263 , 
0.272454 , 491.118 , 
0.272691 , 489.973 , 
0.272928 , 488.827 , 
0.273166 , 487.68 , 
0.273403 , 486.533 , 
0.273641 , 485.387 , 
0.27388 , 484.24 , 
0.274118 , 483.093 , 
0.274357 , 481.947 , 
0.274595 , 480.801 , 
0.274834 , 479.656 , 
0.275074 , 478.511 , 
0.275313 , 477.367 , 
0.275553 , 476.224 , 
0.275792 , 475.083 , 
0.276033 , 473.942 , 
0.276273 , 472.803 , 
0.276513 , 471.665 , 
0.276754 , 470.53 , 
0.276995 , 469.395 , 
0.277236 , 468.263 , 
0.277477 , 467.133 , 
0.277719 , 466.005 , 
0.27796 , 464.88 , 
0.278202 , 463.757 , 
0.278445 , 462.636 , 
0.278687 , 461.519 , 
0.27893 , 460.404 , 
0.279172 , 459.293 , 
0.279415 , 458.184 , 
0.279659 , 457.079 , 
0.279902 , 455.978 , 
0.280146 , 454.88 , 
0.280389 , 453.786 , 
0.280633 , 452.696 , 
0.280878 , 451.609 , 
0.281122 , 450.528 , 
0.281367 , 449.45 , 
0.281612 , 448.377 , 
0.281857 , 447.309 , 
0.282102 , 446.245 , 
0.282348 , 445.186 , 
0.282594 , 444.133 , 
0.28284 , 443.084 , 
0.283086 , 442.041 , 
0.283332 , 441.004 , 
0.283579 , 439.972 , 
0.283826 , 438.946 , 
0.284073 , 437.926 , 
0.28432 , 436.912 , 
0.284567 , 435.904 , 
0.284815 , 434.903 , 
0.285063 , 433.908 , 
0.285311 , 432.92 , 
0.285559 , 431.939 , 
0.285808 , 430.965 , 
0.286057 , 429.998 , 
0.286306 , 429.038 , 
0.286555 , 428.086 , 
0.286804 , 427.142 , 
0.287054 , 426.205 , 
0.287304 , 425.276 , 
0.287554 , 424.355 , 
0.287804 , 423.442 , 
0.288055 , 422.538 , 
0.288305 , 421.642 , 
0.288556 , 420.755 , 
0.288808 , 419.877 , 
0.289059 , 419.007 , 
0.289311 , 418.146 , 
0.289562 , 417.294 , 
0.289814 , 416.45 , 
0.290067 , 415.615 , 
0.290319 , 414.787 , 
0.290572 , 413.968 , 
0.290825 , 413.157 , 
0.291078 , 412.353 , 
0.291331 , 411.558 , 
0.291585 , 410.77 , 
0.291839 , 409.99 , 
0.292093 , 409.217 , 
0.292347 , 408.451 , 
0.292601 , 407.693 , 
0.292856 , 406.942 , 
0.293111 , 406.198 , 
0.293366 , 405.462 , 
0.293621 , 404.731 , 
0.293877 , 404.008 , 
0.294133 , 403.291 , 
0.294389 , 402.581 , 
0.294645 , 401.877 , 
0.294902 , 401.18 , 
0.295158 , 400.489 , 
0.295415 , 399.803 , 
0.295672 , 399.124 , 
0.29593 , 398.451 , 
0.296187 , 397.783 , 
0.296445 , 397.121 , 
0.296703 , 396.465 , 
0.296961 , 395.814 , 
0.29722 , 395.168 , 
0.297479 , 394.528 , 
0.297737 , 393.893 , 
0.297997 , 393.262 , 
0.298256 , 392.637 , 
0.298516 , 392.016 , 
0.298775 , 391.4 , 
0.299035 , 390.788 , 
0.299296 , 390.181 , 
0.299556 , 389.578 , 
0.299817 , 388.98 , 
0.300078 , 388.385 , 
0.300339 , 387.795 , 
0.300601 , 387.208 , 
0.300862 , 386.625 , 
0.301124 , 386.045 , 
0.301386 , 385.469 , 
0.301649 , 384.896 , 
0.301911 , 384.327 , 
0.302174 , 383.761 , 
0.302437 , 383.198 , 
0.3027 , 382.637 , 
0.302964 , 382.08 , 
0.303227 , 381.525 , 
0.303491 , 380.972 , 
0.303755 , 380.422 , 
0.30402 , 379.874 , 
0.304284 , 379.329 , 
0.304549 , 378.785 , 
0.304814 , 378.243 , 
0.30508 , 377.704 , 
0.305345 , 377.165 , 
0.305611 , 376.629 , 
0.305877 , 376.093 , 
0.306143 , 375.559 , 
0.30641 , 375.026 , 
0.306676 , 374.495 , 
0.306943 , 373.964 , 
0.307211 , 373.433 , 
0.307478 , 372.904 , 
0.307746 , 372.375 , 
0.308013 , 371.846 , 
0.308282 , 371.318 , 
0.30855 , 370.789 , 
0.308818 , 370.261 , 
0.309087 , 369.732 , 
0.309356 , 369.204 , 
0.309626 , 368.674 , 
0.309895 , 368.145 , 
0.310165 , 367.614 , 
0.310435 , 367.083 , 
0.310705 , 366.551 , 
0.310975 , 366.017 , 
0.311246 , 365.483 , 
0.311517 , 364.947 , 
0.311788 , 364.409 , 
0.31206 , 363.87 , 
0.312331 , 363.329 , 
0.312603 , 362.787 , 
0.312875 , 362.242 , 
0.313147 , 361.695 , 
0.31342 , 361.145 , 
0.313693 , 360.593 , 
0.313966 , 360.039 , 
0.314239 , 359.481 , 
0.314513 , 358.921 , 
0.314786 , 358.358 , 
0.31506 , 357.791 , 
0.315335 , 357.221 , 
0.315609 , 356.648 , 
0.315884 , 356.072 , 
0.316159 , 355.492 , 
0.316434 , 354.909 , 
0.316709 , 354.324 , 
0.316985 , 353.735 , 
0.317261 , 353.143 , 
0.317537 , 352.548 , 
0.317814 , 351.95 , 
0.31809 , 351.35 , 
0.318367 , 350.746 , 
0.318644 , 350.14 , 
0.318922 , 349.531 , 
0.319199 , 348.92 , 
0.319477 , 348.306 , 
0.319755 , 347.689 , 
0.320033 , 347.07 , 
0.320312 , 346.449 , 
0.320591 , 345.825 , 
0.32087 , 345.199 , 
0.321149 , 344.571 , 
0.321429 , 343.94 , 
0.321708 , 343.308 , 
0.321988 , 342.673 , 
0.322269 , 342.036 , 
0.322549 , 341.397 , 
0.32283 , 340.757 , 
0.323111 , 340.114 , 
0.323392 , 339.47 , 
0.323674 , 338.824 , 
0.323955 , 338.176 , 
0.324237 , 337.527 , 
0.32452 , 336.876 , 
0.324802 , 336.223 , 
0.325085 , 335.569 , 
0.325368 , 334.914 , 
0.325651 , 334.257 , 
0.325934 , 333.599 , 
0.326218 , 332.94 , 
0.326502 , 332.28 , 
0.326786 , 331.618 , 
0.327071 , 330.956 , 
0.327355 , 330.292 , 
0.32764 , 329.628 , 
0.327925 , 328.963 , 
0.328211 , 328.297 , 
0.328497 , 327.63 , 
0.328782 , 326.962 , 
0.329069 , 326.294 , 
0.329355 , 325.625 , 
0.329642 , 324.956 , 
0.329929 , 324.286 , 
0.330216 , 323.616 , 
0.330503 , 322.946 , 
0.330791 , 322.275 , 
0.331079 , 321.604 , 
0.331367 , 320.934 , 
0.331655 , 320.262 , 
0.331944 , 319.591 , 
0.332233 , 318.92 , 
0.332522 , 318.249 , 
0.332812 , 317.579 , 
0.333101 , 316.908 , 
0.333391 , 316.238 , 
0.333682 , 315.568 , 
0.333972 , 314.899 , 
0.334263 , 314.23 , 
0.334554 , 313.561 , 
0.334845 , 312.894 , 
0.335136 , 312.226 , 
0.335428 , 311.56 , 
0.33572 , 310.895 , 
0.336012 , 310.23 , 
0.336305 , 309.566 , 
0.336597 , 308.903 , 
0.33689 , 308.242 , 
0.337184 , 307.581 , 
0.337477 , 306.922 , 
0.337771 , 306.264 , 
0.338065 , 305.607 , 
0.338359 , 304.952 , 
0.338654 , 304.298 , 
0.338948 , 303.646 , 
0.339243 , 302.995 , 
0.339539 , 302.346 , 
0.339834 , 301.698 , 
0.34013 , 301.053 , 
0.340426 , 300.409 , 
0.340722 , 299.767 , 
0.341019 , 299.127 , 
0.341316 , 298.49 , 
0.341613 , 297.854 , 
0.34191 , 297.221 , 
0.342208 , 296.589 , 
0.342506 , 295.961 , 
0.342804 , 295.334 , 
0.343102 , 294.71 , 
0.343401 , 294.089 , 
0.3437 , 293.47 , 
0.343999 , 292.854 , 
0.344298 , 292.24 , 
0.344598 , 291.629 , 
0.344898 , 291.021 , 
0.345198 , 290.416 , 
0.345499 , 289.813 , 
0.345799 , 289.213 , 
0.3461 , 288.616 , 
0.346402 , 288.021 , 
0.346703 , 287.429 , 
0.347005 , 286.839 , 
0.347307 , 286.252 , 
0.347609 , 285.668 , 
0.347912 , 285.085 , 
0.348215 , 284.506 , 
0.348518 , 283.929 , 
0.348821 , 283.354 , 
0.349125 , 282.782 , 
0.349429 , 282.212 , 
0.349733 , 281.644 , 
0.350037 , 281.079 , 
0.350342 , 280.516 , 
0.350647 , 279.955 , 
0.350952 , 279.397 , 
0.351257 , 278.841 , 
0.351563 , 278.287 , 
0.351869 , 277.736 , 
0.352175 , 277.187 , 
0.352482 , 276.639 , 
0.352789 , 276.094 , 
0.353096 , 275.552 , 
0.353403 , 275.011 , 
0.353711 , 274.472 , 
0.354019 , 273.936 , 
0.354327 , 273.401 , 
0.354635 , 272.869 , 
0.354944 , 272.338 , 
0.355253 , 271.81 , 
0.355562 , 271.283 , 
0.355872 , 270.758 , 
0.356181 , 270.236 , 
0.356491 , 269.715 , 
0.356802 , 269.196 , 
0.357112 , 268.679 , 
0.357423 , 268.164 , 
0.357734 , 267.65 , 
0.358046 , 267.138 , 
0.358357 , 266.629 , 
0.358669 , 266.12 , 
0.358981 , 265.614 , 
0.359294 , 265.109 , 
0.359606 , 264.606 , 
0.359919 , 264.105 , 
0.360233 , 263.605 , 
0.360546 , 263.106 , 
0.36086 , 262.61 , 
0.361174 , 262.115 , 
0.361489 , 261.621 , 
0.361803 , 261.129 , 
0.362118 , 260.638 , 
0.362433 , 260.149 , 
0.362749 , 259.661 , 
0.363065 , 259.175 , 
0.363381 , 258.69 , 
0.363697 , 258.206 , 
0.364013 , 257.724 , 
0.36433 , 257.243 , 
0.364647 , 256.763 , 
0.364965 , 256.284 , 
0.365283 , 255.807 , 
0.3656 , 255.331 , 
0.365919 , 254.856 , 
0.366237 , 254.382 , 
0.366556 , 253.91 , 
0.366875 , 253.438 , 
0.367194 , 252.968 , 
0.367514 , 252.499 , 
0.367834 , 252.03 , 
0.368154 , 251.563 , 
0.368474 , 251.097 , 
0.368795 , 250.631 , 
0.369116 , 250.167 , 
0.369437 , 249.703 , 
0.369759 , 249.24 , 
0.370081 , 248.778 , 
0.370403 , 248.317 , 
0.370725 , 247.857 , 
0.371048 , 247.398 , 
0.371371 , 246.939 , 
0.371694 , 246.481 , 
0.372018 , 246.023 , 
0.372342 , 245.567 , 
0.372666 , 245.11 , 
0.37299 , 244.655 , 
0.373315 , 244.2 , 
0.37364 , 243.746 , 
0.373965 , 243.292 , 
0.37429 , 242.839 , 
0.374616 , 242.386 , 
0.374942 , 241.933 , 
0.375269 , 241.481 , 
0.375595 , 241.03 , 
0.375922 , 240.578 , 
0.376249 , 240.127 , 
0.376577 , 239.677 , 
0.376905 , 239.227 , 
0.377233 , 238.777 , 
