  x  ,    Xe  ,   ne   , 
-45.8067 , 1.25242e-25 , 1.51263e+34 , 
-45.8061 , 1.25242e-25 , 1.51031e+34 , 
-45.8056 , 1.25242e-25 , 1.508e+34 , 
-45.8051 , 1.25242e-25 , 1.50569e+34 , 
-45.8046 , 1.25242e-25 , 1.50339e+34 , 
-45.8041 , 1.25242e-25 , 1.50109e+34 , 
-45.8036 , 1.25242e-25 , 1.49879e+34 , 
-45.8031 , 1.25242e-25 , 1.4965e+34 , 
-45.8026 , 1.25242e-25 , 1.49421e+34 , 
-45.8021 , 1.25242e-25 , 1.49192e+34 , 
-45.8015 , 1.25242e-25 , 1.48964e+34 , 
-45.801 , 1.25242e-25 , 1.48736e+34 , 
-45.8005 , 1.25242e-25 , 1.48508e+34 , 
-45.8 , 1.25242e-25 , 1.48281e+34 , 
-45.7995 , 1.25242e-25 , 1.48054e+34 , 
-45.799 , 1.25242e-25 , 1.47827e+34 , 
-45.7985 , 1.25242e-25 , 1.47601e+34 , 
-45.798 , 1.25242e-25 , 1.47375e+34 , 
-45.7975 , 1.25242e-25 , 1.4715e+34 , 
-45.797 , 1.25242e-25 , 1.46924e+34 , 
-45.7964 , 1.25242e-25 , 1.467e+34 , 
-45.7959 , 1.25242e-25 , 1.46475e+34 , 
-45.7954 , 1.25242e-25 , 1.46251e+34 , 
-45.7949 , 1.25242e-25 , 1.46027e+34 , 
-45.7944 , 1.25242e-25 , 1.45804e+34 , 
-45.7939 , 1.25242e-25 , 1.45581e+34 , 
-45.7934 , 1.25242e-25 , 1.45358e+34 , 
-45.7929 , 1.25242e-25 , 1.45135e+34 , 
-45.7924 , 1.25242e-25 , 1.44913e+34 , 
-45.7918 , 1.25242e-25 , 1.44691e+34 , 
-45.7913 , 1.25242e-25 , 1.4447e+34 , 
-45.7908 , 1.25242e-25 , 1.44249e+34 , 
-45.7903 , 1.25242e-25 , 1.44028e+34 , 
-45.7898 , 1.25242e-25 , 1.43808e+34 , 
-45.7893 , 1.25242e-25 , 1.43588e+34 , 
-45.7888 , 1.25242e-25 , 1.43368e+34 , 
-45.7883 , 1.25242e-25 , 1.43148e+34 , 
-45.7878 , 1.25242e-25 , 1.42929e+34 , 
-45.7873 , 1.25242e-25 , 1.42711e+34 , 
-45.7867 , 1.25242e-25 , 1.42492e+34 , 
-45.7862 , 1.25242e-25 , 1.42274e+34 , 
-45.7857 , 1.25242e-25 , 1.42056e+34 , 
-45.7852 , 1.25242e-25 , 1.41839e+34 , 
-45.7847 , 1.25242e-25 , 1.41622e+34 , 
-45.7842 , 1.25242e-25 , 1.41405e+34 , 
-45.7837 , 1.25242e-25 , 1.41189e+34 , 
-45.7832 , 1.25242e-25 , 1.40973e+34 , 
-45.7827 , 1.25242e-25 , 1.40757e+34 , 
-45.7821 , 1.25242e-25 , 1.40542e+34 , 
-45.7816 , 1.25242e-25 , 1.40326e+34 , 
-45.7811 , 1.25242e-25 , 1.40112e+34 , 
-45.7806 , 1.25242e-25 , 1.39897e+34 , 
-45.7801 , 1.25242e-25 , 1.39683e+34 , 
-45.7796 , 1.25242e-25 , 1.39469e+34 , 
-45.7791 , 1.25242e-25 , 1.39256e+34 , 
-45.7786 , 1.25242e-25 , 1.39043e+34 , 
-45.7781 , 1.25242e-25 , 1.3883e+34 , 
-45.7776 , 1.25242e-25 , 1.38618e+34 , 
-45.777 , 1.25242e-25 , 1.38405e+34 , 
-45.7765 , 1.25242e-25 , 1.38194e+34 , 
-45.776 , 1.25242e-25 , 1.37982e+34 , 
-45.7755 , 1.25242e-25 , 1.37771e+34 , 
-45.775 , 1.25242e-25 , 1.3756e+34 , 
-45.7745 , 1.25242e-25 , 1.3735e+34 , 
-45.774 , 1.25242e-25 , 1.37139e+34 , 
-45.7735 , 1.25242e-25 , 1.3693e+34 , 
-45.773 , 1.25242e-25 , 1.3672e+34 , 
-45.7724 , 1.25242e-25 , 1.36511e+34 , 
-45.7719 , 1.25242e-25 , 1.36302e+34 , 
-45.7714 , 1.25242e-25 , 1.36093e+34 , 
-45.7709 , 1.25242e-25 , 1.35885e+34 , 
-45.7704 , 1.25242e-25 , 1.35677e+34 , 
-45.7699 , 1.25242e-25 , 1.35469e+34 , 
-45.7694 , 1.25242e-25 , 1.35262e+34 , 
-45.7689 , 1.25242e-25 , 1.35055e+34 , 
-45.7684 , 1.25242e-25 , 1.34848e+34 , 
-45.7679 , 1.25242e-25 , 1.34642e+34 , 
-45.7673 , 1.25242e-25 , 1.34436e+34 , 
-45.7668 , 1.25242e-25 , 1.3423e+34 , 
-45.7663 , 1.25242e-25 , 1.34025e+34 , 
-45.7658 , 1.25242e-25 , 1.3382e+34 , 
-45.7653 , 1.25242e-25 , 1.33615e+34 , 
-45.7648 , 1.25242e-25 , 1.3341e+34 , 
-45.7643 , 1.25242e-25 , 1.33206e+34 , 
-45.7638 , 1.25242e-25 , 1.33002e+34 , 
-45.7633 , 1.25242e-25 , 1.32799e+34 , 
-45.7627 , 1.25242e-25 , 1.32596e+34 , 
-45.7622 , 1.25242e-25 , 1.32393e+34 , 
-45.7617 , 1.25242e-25 , 1.3219e+34 , 
-45.7612 , 1.25242e-25 , 1.31988e+34 , 
-45.7607 , 1.25242e-25 , 1.31786e+34 , 
-45.7602 , 1.25242e-25 , 1.31584e+34 , 
-45.7597 , 1.25242e-25 , 1.31383e+34 , 
-45.7592 , 1.25242e-25 , 1.31182e+34 , 
-45.7587 , 1.25242e-25 , 1.30981e+34 , 
-45.7582 , 1.25242e-25 , 1.3078e+34 , 
-45.7576 , 1.25242e-25 , 1.3058e+34 , 
-45.7571 , 1.25242e-25 , 1.3038e+34 , 
-45.7566 , 1.25242e-25 , 1.30181e+34 , 
-45.7561 , 1.25242e-25 , 1.29982e+34 , 
-45.7556 , 1.25242e-25 , 1.29783e+34 , 
-45.7551 , 1.25242e-25 , 1.29584e+34 , 
-45.7546 , 1.25242e-25 , 1.29386e+34 , 
-45.7541 , 1.25242e-25 , 1.29188e+34 , 
-45.7536 , 1.25242e-25 , 1.2899e+34 , 
-45.753 , 1.25242e-25 , 1.28793e+34 , 
-45.7525 , 1.25242e-25 , 1.28596e+34 , 
-45.752 , 1.25242e-25 , 1.28399e+34 , 
-45.7515 , 1.25242e-25 , 1.28202e+34 , 
-45.751 , 1.25242e-25 , 1.28006e+34 , 
-45.7505 , 1.25242e-25 , 1.2781e+34 , 
-45.75 , 1.25242e-25 , 1.27615e+34 , 
-45.7495 , 1.25242e-25 , 1.27419e+34 , 
-45.749 , 1.25242e-25 , 1.27224e+34 , 
-45.7485 , 1.25242e-25 , 1.2703e+34 , 
-45.7479 , 1.25242e-25 , 1.26835e+34 , 
-45.7474 , 1.25242e-25 , 1.26641e+34 , 
-45.7469 , 1.25242e-25 , 1.26447e+34 , 
-45.7464 , 1.25242e-25 , 1.26254e+34 , 
-45.7459 , 1.25242e-25 , 1.26061e+34 , 
-45.7454 , 1.25242e-25 , 1.25868e+34 , 
-45.7449 , 1.25242e-25 , 1.25675e+34 , 
-45.7444 , 1.25242e-25 , 1.25483e+34 , 
-45.7439 , 1.25242e-25 , 1.25291e+34 , 
-45.7433 , 1.25242e-25 , 1.25099e+34 , 
-45.7428 , 1.25242e-25 , 1.24907e+34 , 
-45.7423 , 1.25242e-25 , 1.24716e+34 , 
-45.7418 , 1.25242e-25 , 1.24525e+34 , 
-45.7413 , 1.25242e-25 , 1.24335e+34 , 
-45.7408 , 1.25242e-25 , 1.24145e+34 , 
-45.7403 , 1.25242e-25 , 1.23955e+34 , 
-45.7398 , 1.25242e-25 , 1.23765e+34 , 
-45.7393 , 1.25242e-25 , 1.23575e+34 , 
-45.7388 , 1.25242e-25 , 1.23386e+34 , 
-45.7382 , 1.25242e-25 , 1.23197e+34 , 
-45.7377 , 1.25242e-25 , 1.23009e+34 , 
-45.7372 , 1.25242e-25 , 1.22821e+34 , 
-45.7367 , 1.25242e-25 , 1.22633e+34 , 
-45.7362 , 1.25242e-25 , 1.22445e+34 , 
-45.7357 , 1.25242e-25 , 1.22258e+34 , 
-45.7352 , 1.25242e-25 , 1.22071e+34 , 
-45.7347 , 1.25242e-25 , 1.21884e+34 , 
-45.7342 , 1.25242e-25 , 1.21697e+34 , 
-45.7336 , 1.25242e-25 , 1.21511e+34 , 
-45.7331 , 1.25242e-25 , 1.21325e+34 , 
-45.7326 , 1.25242e-25 , 1.21139e+34 , 
-45.7321 , 1.25242e-25 , 1.20954e+34 , 
-45.7316 , 1.25242e-25 , 1.20769e+34 , 
-45.7311 , 1.25242e-25 , 1.20584e+34 , 
-45.7306 , 1.25242e-25 , 1.20399e+34 , 
-45.7301 , 1.25242e-25 , 1.20215e+34 , 
-45.7296 , 1.25242e-25 , 1.20031e+34 , 
-45.7291 , 1.25242e-25 , 1.19848e+34 , 
-45.7285 , 1.25242e-25 , 1.19664e+34 , 
-45.728 , 1.25242e-25 , 1.19481e+34 , 
-45.7275 , 1.25242e-25 , 1.19298e+34 , 
-45.727 , 1.25242e-25 , 1.19116e+34 , 
-45.7265 , 1.25242e-25 , 1.18933e+34 , 
-45.726 , 1.25242e-25 , 1.18751e+34 , 
-45.7255 , 1.25242e-25 , 1.1857e+34 , 
-45.725 , 1.25242e-25 , 1.18388e+34 , 
-45.7245 , 1.25242e-25 , 1.18207e+34 , 
-45.7239 , 1.25242e-25 , 1.18026e+34 , 
-45.7234 , 1.25242e-25 , 1.17845e+34 , 
-45.7229 , 1.25242e-25 , 1.17665e+34 , 
-45.7224 , 1.25242e-25 , 1.17485e+34 , 
-45.7219 , 1.25242e-25 , 1.17305e+34 , 
-45.7214 , 1.25242e-25 , 1.17126e+34 , 
-45.7209 , 1.25242e-25 , 1.16946e+34 , 
-45.7204 , 1.25242e-25 , 1.16767e+34 , 
-45.7199 , 1.25242e-25 , 1.16589e+34 , 
-45.7194 , 1.25242e-25 , 1.1641e+34 , 
-45.7188 , 1.25242e-25 , 1.16232e+34 , 
-45.7183 , 1.25242e-25 , 1.16054e+34 , 
-45.7178 , 1.25242e-25 , 1.15877e+34 , 
-45.7173 , 1.25242e-25 , 1.15699e+34 , 
-45.7168 , 1.25242e-25 , 1.15522e+34 , 
-45.7163 , 1.25242e-25 , 1.15345e+34 , 
-45.7158 , 1.25242e-25 , 1.15169e+34 , 
-45.7153 , 1.25242e-25 , 1.14993e+34 , 
-45.7148 , 1.25242e-25 , 1.14817e+34 , 
-45.7142 , 1.25242e-25 , 1.14641e+34 , 
-45.7137 , 1.25242e-25 , 1.14465e+34 , 
-45.7132 , 1.25242e-25 , 1.1429e+34 , 
-45.7127 , 1.25242e-25 , 1.14115e+34 , 
-45.7122 , 1.25242e-25 , 1.13941e+34 , 
-45.7117 , 1.25242e-25 , 1.13766e+34 , 
-45.7112 , 1.25242e-25 , 1.13592e+34 , 
-45.7107 , 1.25242e-25 , 1.13418e+34 , 
-45.7102 , 1.25242e-25 , 1.13245e+34 , 
-45.7097 , 1.25242e-25 , 1.13072e+34 , 
-45.7091 , 1.25242e-25 , 1.12899e+34 , 
-45.7086 , 1.25242e-25 , 1.12726e+34 , 
-45.7081 , 1.25242e-25 , 1.12553e+34 , 
-45.7076 , 1.25242e-25 , 1.12381e+34 , 
-45.7071 , 1.25242e-25 , 1.12209e+34 , 
-45.7066 , 1.25242e-25 , 1.12037e+34 , 
-45.7061 , 1.25242e-25 , 1.11866e+34 , 
-45.7056 , 1.25242e-25 , 1.11695e+34 , 
-45.7051 , 1.25242e-25 , 1.11524e+34 , 
-45.7045 , 1.25242e-25 , 1.11353e+34 , 
-45.704 , 1.25242e-25 , 1.11183e+34 , 
-45.7035 , 1.25242e-25 , 1.11012e+34 , 
-45.703 , 1.25242e-25 , 1.10843e+34 , 
-45.7025 , 1.25242e-25 , 1.10673e+34 , 
-45.702 , 1.25242e-25 , 1.10504e+34 , 
-45.7015 , 1.25242e-25 , 1.10334e+34 , 
-45.701 , 1.25242e-25 , 1.10166e+34 , 
-45.7005 , 1.25242e-25 , 1.09997e+34 , 
-45.7 , 1.25242e-25 , 1.09829e+34 , 
-45.6994 , 1.25242e-25 , 1.09661e+34 , 
-45.6989 , 1.25242e-25 , 1.09493e+34 , 
-45.6984 , 1.25242e-25 , 1.09325e+34 , 
-45.6979 , 1.25242e-25 , 1.09158e+34 , 
-45.6974 , 1.25242e-25 , 1.08991e+34 , 
-45.6969 , 1.25242e-25 , 1.08824e+34 , 
-45.6964 , 1.25242e-25 , 1.08657e+34 , 
-45.6959 , 1.25242e-25 , 1.08491e+34 , 
-45.6954 , 1.25242e-25 , 1.08325e+34 , 
-45.6948 , 1.25242e-25 , 1.08159e+34 , 
-45.6943 , 1.25242e-25 , 1.07994e+34 , 
-45.6938 , 1.25242e-25 , 1.07829e+34 , 
-45.6933 , 1.25242e-25 , 1.07664e+34 , 
-45.6928 , 1.25242e-25 , 1.07499e+34 , 
-45.6923 , 1.25242e-25 , 1.07334e+34 , 
-45.6918 , 1.25242e-25 , 1.0717e+34 , 
-45.6913 , 1.25242e-25 , 1.07006e+34 , 
-45.6908 , 1.25242e-25 , 1.06842e+34 , 
-45.6903 , 1.25242e-25 , 1.06679e+34 , 
-45.6897 , 1.25242e-25 , 1.06515e+34 , 
-45.6892 , 1.25242e-25 , 1.06352e+34 , 
-45.6887 , 1.25242e-25 , 1.0619e+34 , 
-45.6882 , 1.25242e-25 , 1.06027e+34 , 
-45.6877 , 1.25242e-25 , 1.05865e+34 , 
-45.6872 , 1.25242e-25 , 1.05703e+34 , 
-45.6867 , 1.25242e-25 , 1.05541e+34 , 
-45.6862 , 1.25242e-25 , 1.0538e+34 , 
-45.6857 , 1.25242e-25 , 1.05218e+34 , 
-45.6851 , 1.25242e-25 , 1.05057e+34 , 
-45.6846 , 1.25242e-25 , 1.04896e+34 , 
-45.6841 , 1.25242e-25 , 1.04736e+34 , 
-45.6836 , 1.25242e-25 , 1.04576e+34 , 
-45.6831 , 1.25242e-25 , 1.04416e+34 , 
-45.6826 , 1.25242e-25 , 1.04256e+34 , 
-45.6821 , 1.25242e-25 , 1.04096e+34 , 
-45.6816 , 1.25242e-25 , 1.03937e+34 , 
-45.6811 , 1.25242e-25 , 1.03778e+34 , 
-45.6806 , 1.25242e-25 , 1.03619e+34 , 
-45.68 , 1.25242e-25 , 1.03461e+34 , 
-45.6795 , 1.25242e-25 , 1.03302e+34 , 
-45.679 , 1.25242e-25 , 1.03144e+34 , 
-45.6785 , 1.25242e-25 , 1.02986e+34 , 
-45.678 , 1.25242e-25 , 1.02829e+34 , 
-45.6775 , 1.25242e-25 , 1.02671e+34 , 
-45.677 , 1.25242e-25 , 1.02514e+34 , 
-45.6765 , 1.25242e-25 , 1.02357e+34 , 
-45.676 , 1.25242e-25 , 1.02201e+34 , 
-45.6754 , 1.25242e-25 , 1.02044e+34 , 
-45.6749 , 1.25242e-25 , 1.01888e+34 , 
-45.6744 , 1.25242e-25 , 1.01732e+34 , 
-45.6739 , 1.25242e-25 , 1.01576e+34 , 
-45.6734 , 1.25242e-25 , 1.01421e+34 , 
-45.6729 , 1.25242e-25 , 1.01266e+34 , 
-45.6724 , 1.25242e-25 , 1.01111e+34 , 
-45.6719 , 1.25242e-25 , 1.00956e+34 , 
-45.6714 , 1.25242e-25 , 1.00802e+34 , 
-45.6709 , 1.25242e-25 , 1.00647e+34 , 
-45.6703 , 1.25242e-25 , 1.00493e+34 , 
-45.6698 , 1.25242e-25 , 1.00339e+34 , 
-45.6693 , 1.25242e-25 , 1.00186e+34 , 
-45.6688 , 1.25242e-25 , 1.00033e+34 , 
-45.6683 , 1.25242e-25 , 9.98795e+33 , 
-45.6678 , 1.25242e-25 , 9.97266e+33 , 
-45.6673 , 1.25242e-25 , 9.9574e+33 , 
-45.6668 , 1.25242e-25 , 9.94216e+33 , 
-45.6663 , 1.25242e-25 , 9.92694e+33 , 
-45.6657 , 1.25242e-25 , 9.91175e+33 , 
-45.6652 , 1.25242e-25 , 9.89658e+33 , 
-45.6647 , 1.25242e-25 , 9.88144e+33 , 
-45.6642 , 1.25242e-25 , 9.86631e+33 , 
-45.6637 , 1.25242e-25 , 9.85122e+33 , 
-45.6632 , 1.25242e-25 , 9.83614e+33 , 
-45.6627 , 1.25242e-25 , 9.82109e+33 , 
-45.6622 , 1.25242e-25 , 9.80606e+33 , 
-45.6617 , 1.25242e-25 , 9.79105e+33 , 
-45.6612 , 1.25242e-25 , 9.77606e+33 , 
-45.6606 , 1.25242e-25 , 9.7611e+33 , 
-45.6601 , 1.25242e-25 , 9.74616e+33 , 
-45.6596 , 1.25242e-25 , 9.73125e+33 , 
-45.6591 , 1.25242e-25 , 9.71636e+33 , 
-45.6586 , 1.25242e-25 , 9.70149e+33 , 
-45.6581 , 1.25242e-25 , 9.68664e+33 , 
-45.6576 , 1.25242e-25 , 9.67182e+33 , 
-45.6571 , 1.25242e-25 , 9.65701e+33 , 
-45.6566 , 1.25242e-25 , 9.64223e+33 , 
-45.656 , 1.25242e-25 , 9.62748e+33 , 
-45.6555 , 1.25242e-25 , 9.61274e+33 , 
-45.655 , 1.25242e-25 , 9.59803e+33 , 
-45.6545 , 1.25242e-25 , 9.58334e+33 , 
-45.654 , 1.25242e-25 , 9.56868e+33 , 
-45.6535 , 1.25242e-25 , 9.55403e+33 , 
-45.653 , 1.25242e-25 , 9.53941e+33 , 
-45.6525 , 1.25242e-25 , 9.52481e+33 , 
-45.652 , 1.25242e-25 , 9.51024e+33 , 
-45.6515 , 1.25242e-25 , 9.49568e+33 , 
-45.6509 , 1.25242e-25 , 9.48115e+33 , 
-45.6504 , 1.25242e-25 , 9.46664e+33 , 
-45.6499 , 1.25242e-25 , 9.45215e+33 , 
-45.6494 , 1.25242e-25 , 9.43769e+33 , 
-45.6489 , 1.25242e-25 , 9.42324e+33 , 
-45.6484 , 1.25242e-25 , 9.40882e+33 , 
-45.6479 , 1.25242e-25 , 9.39442e+33 , 
-45.6474 , 1.25242e-25 , 9.38005e+33 , 
-45.6469 , 1.25242e-25 , 9.36569e+33 , 
-45.6463 , 1.25242e-25 , 9.35136e+33 , 
-45.6458 , 1.25242e-25 , 9.33705e+33 , 
-45.6453 , 1.25242e-25 , 9.32276e+33 , 
-45.6448 , 1.25242e-25 , 9.30849e+33 , 
-45.6443 , 1.25242e-25 , 9.29424e+33 , 
-45.6438 , 1.25242e-25 , 9.28002e+33 , 
-45.6433 , 1.25242e-25 , 9.26582e+33 , 
-45.6428 , 1.25242e-25 , 9.25164e+33 , 
-45.6423 , 1.25242e-25 , 9.23748e+33 , 
-45.6418 , 1.25242e-25 , 9.22334e+33 , 
-45.6412 , 1.25242e-25 , 9.20923e+33 , 
-45.6407 , 1.25242e-25 , 9.19513e+33 , 
-45.6402 , 1.25242e-25 , 9.18106e+33 , 
-45.6397 , 1.25242e-25 , 9.16701e+33 , 
-45.6392 , 1.25242e-25 , 9.15298e+33 , 
-45.6387 , 1.25242e-25 , 9.13897e+33 , 
-45.6382 , 1.25242e-25 , 9.12499e+33 , 
-45.6377 , 1.25242e-25 , 9.11102e+33 , 
-45.6372 , 1.25242e-25 , 9.09708e+33 , 
-45.6366 , 1.25242e-25 , 9.08316e+33 , 
-45.6361 , 1.25242e-25 , 9.06926e+33 , 
-45.6356 , 1.25242e-25 , 9.05538e+33 , 
-45.6351 , 1.25242e-25 , 9.04152e+33 , 
-45.6346 , 1.25242e-25 , 9.02768e+33 , 
-45.6341 , 1.25242e-25 , 9.01387e+33 , 
-45.6336 , 1.25242e-25 , 9.00007e+33 , 
-45.6331 , 1.25242e-25 , 8.9863e+33 , 
-45.6326 , 1.25242e-25 , 8.97254e+33 , 
-45.6321 , 1.25242e-25 , 8.95881e+33 , 
-45.6315 , 1.25242e-25 , 8.9451e+33 , 
-45.631 , 1.25242e-25 , 8.93141e+33 , 
-45.6305 , 1.25242e-25 , 8.91774e+33 , 
-45.63 , 1.25242e-25 , 8.9041e+33 , 
-45.6295 , 1.25242e-25 , 8.89047e+33 , 
-45.629 , 1.25242e-25 , 8.87686e+33 , 
-45.6285 , 1.25242e-25 , 8.86328e+33 , 
-45.628 , 1.25242e-25 , 8.84971e+33 , 
-45.6275 , 1.25242e-25 , 8.83617e+33 , 
-45.6269 , 1.25242e-25 , 8.82265e+33 , 
-45.6264 , 1.25242e-25 , 8.80915e+33 , 
-45.6259 , 1.25242e-25 , 8.79566e+33 , 
-45.6254 , 1.25242e-25 , 8.7822e+33 , 
-45.6249 , 1.25242e-25 , 8.76876e+33 , 
-45.6244 , 1.25242e-25 , 8.75534e+33 , 
-45.6239 , 1.25242e-25 , 8.74194e+33 , 
-45.6234 , 1.25242e-25 , 8.72857e+33 , 
-45.6229 , 1.25242e-25 , 8.71521e+33 , 
-45.6224 , 1.25242e-25 , 8.70187e+33 , 
-45.6218 , 1.25242e-25 , 8.68855e+33 , 
-45.6213 , 1.25242e-25 , 8.67526e+33 , 
-45.6208 , 1.25242e-25 , 8.66198e+33 , 
-45.6203 , 1.25242e-25 , 8.64872e+33 , 
-45.6198 , 1.25242e-25 , 8.63549e+33 , 
-45.6193 , 1.25242e-25 , 8.62227e+33 , 
-45.6188 , 1.25242e-25 , 8.60908e+33 , 
-45.6183 , 1.25242e-25 , 8.5959e+33 , 
-45.6178 , 1.25242e-25 , 8.58275e+33 , 
-45.6172 , 1.25242e-25 , 8.56961e+33 , 
-45.6167 , 1.25242e-25 , 8.5565e+33 , 
-45.6162 , 1.25242e-25 , 8.5434e+33 , 
-45.6157 , 1.25242e-25 , 8.53033e+33 , 
-45.6152 , 1.25242e-25 , 8.51727e+33 , 
-45.6147 , 1.25242e-25 , 8.50424e+33 , 
-45.6142 , 1.25242e-25 , 8.49122e+33 , 
-45.6137 , 1.25242e-25 , 8.47823e+33 , 
-45.6132 , 1.25242e-25 , 8.46525e+33 , 
-45.6127 , 1.25242e-25 , 8.4523e+33 , 
-45.6121 , 1.25242e-25 , 8.43936e+33 , 
-45.6116 , 1.25242e-25 , 8.42645e+33 , 
-45.6111 , 1.25242e-25 , 8.41355e+33 , 
-45.6106 , 1.25242e-25 , 8.40067e+33 , 
-45.6101 , 1.25242e-25 , 8.38782e+33 , 
-45.6096 , 1.25242e-25 , 8.37498e+33 , 
-45.6091 , 1.25242e-25 , 8.36216e+33 , 
-45.6086 , 1.25242e-25 , 8.34937e+33 , 
-45.6081 , 1.25242e-25 , 8.33659e+33 , 
-45.6075 , 1.25242e-25 , 8.32383e+33 , 
-45.607 , 1.25242e-25 , 8.31109e+33 , 
-45.6065 , 1.25242e-25 , 8.29837e+33 , 
-45.606 , 1.25242e-25 , 8.28567e+33 , 
-45.6055 , 1.25242e-25 , 8.27299e+33 , 
-45.605 , 1.25242e-25 , 8.26033e+33 , 
-45.6045 , 1.25242e-25 , 8.24769e+33 , 
-45.604 , 1.25242e-25 , 8.23507e+33 , 
-45.6035 , 1.25242e-25 , 8.22246e+33 , 
-45.603 , 1.25242e-25 , 8.20988e+33 , 
-45.6024 , 1.25242e-25 , 8.19732e+33 , 
-45.6019 , 1.25242e-25 , 8.18477e+33 , 
-45.6014 , 1.25242e-25 , 8.17225e+33 , 
-45.6009 , 1.25242e-25 , 8.15974e+33 , 
-45.6004 , 1.25242e-25 , 8.14725e+33 , 
-45.5999 , 1.25242e-25 , 8.13478e+33 , 
-45.5994 , 1.25242e-25 , 8.12233e+33 , 
-45.5989 , 1.25242e-25 , 8.1099e+33 , 
-45.5984 , 1.25242e-25 , 8.09749e+33 , 
-45.5978 , 1.25242e-25 , 8.0851e+33 , 
-45.5973 , 1.25242e-25 , 8.07273e+33 , 
-45.5968 , 1.25242e-25 , 8.06037e+33 , 
-45.5963 , 1.25242e-25 , 8.04804e+33 , 
-45.5958 , 1.25242e-25 , 8.03572e+33 , 
-45.5953 , 1.25242e-25 , 8.02342e+33 , 
-45.5948 , 1.25242e-25 , 8.01114e+33 , 
-45.5943 , 1.25242e-25 , 7.99888e+33 , 
-45.5938 , 1.25242e-25 , 7.98664e+33 , 
-45.5933 , 1.25242e-25 , 7.97442e+33 , 
-45.5927 , 1.25242e-25 , 7.96221e+33 , 
-45.5922 , 1.25242e-25 , 7.95003e+33 , 
-45.5917 , 1.25242e-25 , 7.93786e+33 , 
-45.5912 , 1.25242e-25 , 7.92571e+33 , 
-45.5907 , 1.25242e-25 , 7.91358e+33 , 
-45.5902 , 1.25242e-25 , 7.90147e+33 , 
-45.5897 , 1.25242e-25 , 7.88938e+33 , 
-45.5892 , 1.25242e-25 , 7.87731e+33 , 
-45.5887 , 1.25242e-25 , 7.86525e+33 , 
-45.5881 , 1.25242e-25 , 7.85321e+33 , 
-45.5876 , 1.25242e-25 , 7.8412e+33 , 
-45.5871 , 1.25242e-25 , 7.8292e+33 , 
-45.5866 , 1.25242e-25 , 7.81721e+33 , 
-45.5861 , 1.25242e-25 , 7.80525e+33 , 
-45.5856 , 1.25242e-25 , 7.79331e+33 , 
-45.5851 , 1.25242e-25 , 7.78138e+33 , 
-45.5846 , 1.25242e-25 , 7.76947e+33 , 
-45.5841 , 1.25242e-25 , 7.75758e+33 , 
-45.5836 , 1.25242e-25 , 7.74571e+33 , 
-45.583 , 1.25242e-25 , 7.73385e+33 , 
-45.5825 , 1.25242e-25 , 7.72202e+33 , 
-45.582 , 1.25242e-25 , 7.7102e+33 , 
-45.5815 , 1.25242e-25 , 7.6984e+33 , 
-45.581 , 1.25242e-25 , 7.68662e+33 , 
-45.5805 , 1.25242e-25 , 7.67486e+33 , 
-45.58 , 1.25242e-25 , 7.66311e+33 , 
-45.5795 , 1.25242e-25 , 7.65138e+33 , 
-45.579 , 1.25242e-25 , 7.63967e+33 , 
-45.5784 , 1.25242e-25 , 7.62798e+33 , 
-45.5779 , 1.25242e-25 , 7.61631e+33 , 
-45.5774 , 1.25242e-25 , 7.60465e+33 , 
-45.5769 , 1.25242e-25 , 7.59301e+33 , 
-45.5764 , 1.25242e-25 , 7.58139e+33 , 
-45.5759 , 1.25242e-25 , 7.56979e+33 , 
-45.5754 , 1.25242e-25 , 7.55821e+33 , 
-45.5749 , 1.25242e-25 , 7.54664e+33 , 
-45.5744 , 1.25242e-25 , 7.53509e+33 , 
-45.5739 , 1.25242e-25 , 7.52356e+33 , 
-45.5733 , 1.25242e-25 , 7.51204e+33 , 
-45.5728 , 1.25242e-25 , 7.50055e+33 , 
-45.5723 , 1.25242e-25 , 7.48907e+33 , 
-45.5718 , 1.25242e-25 , 7.47761e+33 , 
-45.5713 , 1.25242e-25 , 7.46616e+33 , 
-45.5708 , 1.25242e-25 , 7.45474e+33 , 
-45.5703 , 1.25242e-25 , 7.44333e+33 , 
-45.5698 , 1.25242e-25 , 7.43194e+33 , 
-45.5693 , 1.25242e-25 , 7.42056e+33 , 
-45.5687 , 1.25242e-25 , 7.40921e+33 , 
-45.5682 , 1.25242e-25 , 7.39787e+33 , 
-45.5677 , 1.25242e-25 , 7.38655e+33 , 
-45.5672 , 1.25242e-25 , 7.37524e+33 , 
-45.5667 , 1.25242e-25 , 7.36396e+33 , 
-45.5662 , 1.25242e-25 , 7.35269e+33 , 
-45.5657 , 1.25242e-25 , 7.34143e+33 , 
-45.5652 , 1.25242e-25 , 7.3302e+33 , 
-45.5647 , 1.25242e-25 , 7.31898e+33 , 
-45.5642 , 1.25242e-25 , 7.30778e+33 , 
-45.5636 , 1.25242e-25 , 7.2966e+33 , 
-45.5631 , 1.25242e-25 , 7.28543e+33 , 
-45.5626 , 1.25242e-25 , 7.27428e+33 , 
-45.5621 , 1.25242e-25 , 7.26315e+33 , 
-45.5616 , 1.25242e-25 , 7.25203e+33 , 
-45.5611 , 1.25242e-25 , 7.24093e+33 , 
-45.5606 , 1.25242e-25 , 7.22985e+33 , 
