 x ,  T0 ,  T1 ,  T2 ,  Phi ,  Psi ,  delta_cdm ,  delta_b ,  v_cdm ,  v_b ,  Pi , 
-4.16933 , 0.505688 , 0.0414563 , 0.0312349 , 0.52454 , -0.524541 , 20.9588 , 20.1053 , 2.63301 , 2.61632 , 0.0312349 , 
-4.16583 , 0.504617 , 0.0407294 , 0.0319818 , 0.524531 , -0.524533 , 21.0281 , 20.1742 , 2.63759 , 2.62095 , 0.0319818 , 
-4.16233 , 0.503563 , 0.0399792 , 0.0327041 , 0.524523 , -0.524524 , 21.0977 , 20.2433 , 2.64217 , 2.62559 , 0.0327041 , 
-4.15883 , 0.502528 , 0.0392061 , 0.0334014 , 0.524514 , -0.524516 , 21.1676 , 20.3127 , 2.64676 , 2.63023 , 0.0334014 , 
-4.15533 , 0.501511 , 0.0384106 , 0.0340731 , 0.524506 , -0.524508 , 21.2376 , 20.3824 , 2.65135 , 2.63489 , 0.0340731 , 
-4.15183 , 0.500514 , 0.0375933 , 0.0347186 , 0.524498 , -0.524499 , 21.3079 , 20.4523 , 2.65596 , 2.63955 , 0.0347186 , 
-4.14833 , 0.499538 , 0.0367548 , 0.0353376 , 0.52449 , -0.524491 , 21.3785 , 20.5224 , 2.66057 , 2.64422 , 0.0353376 , 
-4.14483 , 0.498582 , 0.0358956 , 0.0359295 , 0.524481 , -0.524483 , 21.4493 , 20.5928 , 2.66519 , 2.6489 , 0.0359295 , 
-4.14133 , 0.497647 , 0.0350163 , 0.036494 , 0.524473 , -0.524475 , 21.5204 , 20.6634 , 2.66982 , 2.65358 , 0.036494 , 
-4.13783 , 0.496735 , 0.0341177 , 0.0370305 , 0.524465 , -0.524467 , 21.5917 , 20.7343 , 2.67446 , 2.65828 , 0.0370305 , 
-4.13433 , 0.495845 , 0.0332002 , 0.0375386 , 0.524457 , -0.524458 , 21.6632 , 20.8054 , 2.67911 , 2.66298 , 0.0375386 , 
-4.13083 , 0.494978 , 0.0322645 , 0.0380178 , 0.524449 , -0.52445 , 21.735 , 20.8768 , 2.68376 , 2.66769 , 0.0380178 , 
-4.12733 , 0.494135 , 0.0313114 , 0.038468 , 0.524441 , -0.524442 , 21.8071 , 20.9484 , 2.68842 , 2.67241 , 0.038468 , 
-4.12382 , 0.493317 , 0.0303415 , 0.0388885 , 0.524433 , -0.524434 , 21.8794 , 21.0203 , 2.69309 , 2.67714 , 0.0388885 , 
-4.12032 , 0.492523 , 0.0293555 , 0.0392792 , 0.524425 , -0.524427 , 21.952 , 21.0924 , 2.69777 , 2.68187 , 0.0392792 , 
-4.11682 , 0.491754 , 0.0283541 , 0.0396396 , 0.524417 , -0.524419 , 22.0248 , 21.1648 , 2.70246 , 2.68661 , 0.0396396 , 
-4.11332 , 0.491012 , 0.0273381 , 0.0399694 , 0.524409 , -0.524411 , 22.0979 , 21.2374 , 2.70715 , 2.69136 , 0.0399694 , 
-4.10982 , 0.490296 , 0.0263081 , 0.0402683 , 0.524402 , -0.524403 , 22.1712 , 21.3103 , 2.71186 , 2.69612 , 0.0402683 , 
-4.10632 , 0.489606 , 0.0252649 , 0.0405361 , 0.524394 , -0.524395 , 22.2448 , 21.3835 , 2.71657 , 2.70089 , 0.0405361 , 
-4.10282 , 0.488944 , 0.0242094 , 0.0407725 , 0.524386 , -0.524388 , 22.3186 , 21.4569 , 2.72129 , 2.70566 , 0.0407725 , 
-4.09932 , 0.48831 , 0.0231423 , 0.0409772 , 0.524379 , -0.52438 , 22.3927 , 21.5306 , 2.72602 , 2.71045 , 0.0409772 , 
-4.09582 , 0.487703 , 0.0220643 , 0.04115 , 0.524371 , -0.524373 , 22.4671 , 21.6045 , 2.73076 , 2.71524 , 0.04115 , 
-4.09232 , 0.487125 , 0.0209763 , 0.0412907 , 0.524363 , -0.524365 , 22.5417 , 21.6787 , 2.7355 , 2.72004 , 0.0412907 , 
-4.08882 , 0.486576 , 0.0198792 , 0.0413992 , 0.524356 , -0.524358 , 22.6166 , 21.7532 , 2.74026 , 2.72484 , 0.0413992 , 
-4.08532 , 0.486056 , 0.0187736 , 0.0414752 , 0.524348 , -0.52435 , 22.6917 , 21.8279 , 2.74502 , 2.72966 , 0.0414752 , 
-4.08182 , 0.485565 , 0.0176605 , 0.0415187 , 0.524341 , -0.524343 , 22.7671 , 21.9029 , 2.74979 , 2.73448 , 0.0415187 , 
-4.07832 , 0.485104 , 0.0165408 , 0.0415294 , 0.524334 , -0.524335 , 22.8428 , 21.9781 , 2.75457 , 2.73932 , 0.0415294 , 
-4.07481 , 0.484673 , 0.0154152 , 0.0415074 , 0.524326 , -0.524328 , 22.9187 , 22.0537 , 2.75935 , 2.74416 , 0.0415074 , 
-4.07131 , 0.484273 , 0.0142846 , 0.0414525 , 0.524319 , -0.524321 , 22.9949 , 22.1294 , 2.76415 , 2.74901 , 0.0414525 , 
-4.06781 , 0.483903 , 0.0131499 , 0.0413648 , 0.524312 , -0.524313 , 23.0714 , 22.2055 , 2.76896 , 2.75386 , 0.0413648 , 
-4.06431 , 0.483564 , 0.0120121 , 0.0412441 , 0.524305 , -0.524306 , 23.1481 , 22.2818 , 2.77377 , 2.75873 , 0.0412441 , 
-4.06081 , 0.483255 , 0.0108719 , 0.0410905 , 0.524298 , -0.524299 , 23.2251 , 22.3584 , 2.77859 , 2.7636 , 0.0410905 , 
-4.05731 , 0.482978 , 0.00973022 , 0.0409039 , 0.52429 , -0.524292 , 23.3024 , 22.4353 , 2.78342 , 2.76848 , 0.0409039 , 
-4.05381 , 0.482732 , 0.00858803 , 0.0406846 , 0.524283 , -0.524285 , 23.38 , 22.5124 , 2.78826 , 2.77337 , 0.0406846 , 
-4.05031 , 0.482518 , 0.00744621 , 0.0404324 , 0.524276 , -0.524278 , 23.4578 , 22.5898 , 2.79311 , 2.77827 , 0.0404324 , 
-4.04681 , 0.482335 , 0.00630566 , 0.0401476 , 0.524269 , -0.524271 , 23.5359 , 22.6675 , 2.79796 , 2.78318 , 0.0401476 , 
-4.04331 , 0.482183 , 0.00516729 , 0.0398301 , 0.524263 , -0.524264 , 23.6142 , 22.7454 , 2.80283 , 2.7881 , 0.0398301 , 
-4.03981 , 0.482063 , 0.004032 , 0.0394802 , 0.524256 , -0.524257 , 23.6929 , 22.8236 , 2.8077 , 2.79302 , 0.0394802 , 
-4.03631 , 0.481974 , 0.00290073 , 0.0390981 , 0.524249 , -0.52425 , 23.7718 , 22.9021 , 2.81258 , 2.79795 , 0.0390981 , 
-4.03281 , 0.481917 , 0.00177437 , 0.0386838 , 0.524242 , -0.524243 , 23.851 , 22.9809 , 2.81747 , 2.80289 , 0.0386838 , 
-4.02931 , 0.481891 , 0.000653866 , 0.0382378 , 0.524235 , -0.524237 , 23.9304 , 23.06 , 2.82237 , 2.80784 , 0.0382378 , 
-4.02581 , 0.481897 , -0.000459883 , 0.03776 , 0.524229 , -0.52423 , 24.0102 , 23.1393 , 2.82728 , 2.8128 , 0.03776 , 
-4.0223 , 0.481934 , -0.00156596 , 0.0372509 , 0.524222 , -0.524223 , 24.0902 , 23.2189 , 2.83219 , 2.81777 , 0.0372509 , 
-4.0188 , 0.482003 , -0.00266345 , 0.0367107 , 0.524215 , -0.524217 , 24.1705 , 23.2988 , 2.83712 , 2.82274 , 0.0367107 , 
-4.0153 , 0.482102 , -0.00375144 , 0.0361398 , 0.524209 , -0.52421 , 24.2511 , 23.379 , 2.84205 , 2.82772 , 0.0361398 , 
-4.0118 , 0.482232 , -0.00482902 , 0.0355384 , 0.524202 , -0.524203 , 24.3319 , 23.4594 , 2.84699 , 2.83272 , 0.0355384 , 
-4.0083 , 0.482393 , -0.00589527 , 0.034907 , 0.524196 , -0.524197 , 24.4131 , 23.5402 , 2.85194 , 2.83772 , 0.034907 , 
-4.0048 , 0.482585 , -0.00694931 , 0.0342459 , 0.524189 , -0.52419 , 24.4945 , 23.6212 , 2.8569 , 2.84273 , 0.0342459 , 
-4.0013 , 0.482806 , -0.00799024 , 0.0335555 , 0.524183 , -0.524184 , 24.5762 , 23.7025 , 2.86187 , 2.84774 , 0.0335555 , 
-3.9978 , 0.483058 , -0.00901717 , 0.0328363 , 0.524176 , -0.524177 , 24.6583 , 23.7841 , 2.86685 , 2.85277 , 0.0328363 , 
-3.9943 , 0.483339 , -0.0100292 , 0.0320888 , 0.52417 , -0.524171 , 24.7405 , 23.866 , 2.87183 , 2.8578 , 0.0320888 , 
-3.9908 , 0.483649 , -0.0110255 , 0.0313133 , 0.524164 , -0.524165 , 24.8231 , 23.9482 , 2.87683 , 2.86285 , 0.0313133 , 
-3.9873 , 0.483988 , -0.0120051 , 0.0305104 , 0.524157 , -0.524158 , 24.906 , 24.0307 , 2.88183 , 2.8679 , 0.0305104 , 
-3.9838 , 0.484356 , -0.0129673 , 0.0296808 , 0.524151 , -0.524152 , 24.9892 , 24.1134 , 2.88684 , 2.87296 , 0.0296808 , 
-3.9803 , 0.484751 , -0.0139111 , 0.0288248 , 0.524145 , -0.524146 , 25.0726 , 24.1965 , 2.89186 , 2.87803 , 0.0288248 , 
-3.9768 , 0.485175 , -0.0148358 , 0.0279432 , 0.524139 , -0.52414 , 25.1563 , 24.2798 , 2.89689 , 2.88311 , 0.0279432 , 
-3.97329 , 0.485625 , -0.0157405 , 0.0270364 , 0.524133 , -0.524134 , 25.2404 , 24.3634 , 2.90193 , 2.88819 , 0.0270364 , 
-3.96979 , 0.486103 , -0.0166243 , 0.0261051 , 0.524127 , -0.524127 , 25.3247 , 24.4474 , 2.90698 , 2.89329 , 0.0261051 , 
-3.96629 , 0.486606 , -0.0174866 , 0.02515 , 0.52412 , -0.524121 , 25.4093 , 24.5316 , 2.91204 , 2.89839 , 0.02515 , 
-3.96279 , 0.487135 , -0.0183264 , 0.0241718 , 0.524114 , -0.524115 , 25.4943 , 24.6161 , 2.9171 , 2.90351 , 0.0241718 , 
-3.95929 , 0.487689 , -0.0191432 , 0.0231711 , 0.524108 , -0.524109 , 25.5795 , 24.701 , 2.92218 , 2.90863 , 0.0231711 , 
-3.95579 , 0.488267 , -0.0199359 , 0.0221486 , 0.524102 , -0.524103 , 25.665 , 24.7861 , 2.92726 , 2.91376 , 0.0221486 , 
-3.95229 , 0.488869 , -0.0207041 , 0.021105 , 0.524097 , -0.524097 , 25.7508 , 24.8715 , 2.93235 , 2.9189 , 0.021105 , 
-3.94879 , 0.489495 , -0.0214468 , 0.0200412 , 0.524091 , -0.524091 , 25.8369 , 24.9572 , 2.93745 , 2.92405 , 0.0200412 , 
-3.94529 , 0.490142 , -0.0221635 , 0.018958 , 0.524085 , -0.524085 , 25.9233 , 25.0432 , 2.94256 , 2.9292 , 0.018958 , 
-3.94179 , 0.490812 , -0.0228535 , 0.017856 , 0.524079 , -0.52408 , 26.0101 , 25.1296 , 2.94768 , 2.93437 , 0.017856 , 
-3.93829 , 0.491502 , -0.023516 , 0.0167361 , 0.524073 , -0.524074 , 26.0971 , 25.2162 , 2.95281 , 2.93954 , 0.0167361 , 
-3.93479 , 0.492213 , -0.0241504 , 0.0155991 , 0.524067 , -0.524068 , 26.1844 , 25.3031 , 2.95795 , 2.94473 , 0.0155991 , 
-3.93129 , 0.492943 , -0.0247561 , 0.014446 , 0.524062 , -0.524062 , 26.2721 , 25.3904 , 2.9631 , 2.94992 , 0.014446 , 
-3.92779 , 0.493692 , -0.0253326 , 0.0132775 , 0.524056 , -0.524056 , 26.36 , 25.4779 , 2.96825 , 2.95512 , 0.0132775 , 
-3.92428 , 0.494459 , -0.0258792 , 0.0120946 , 0.52405 , -0.524051 , 26.4482 , 25.5658 , 2.97342 , 2.96033 , 0.0120946 , 
-3.92078 , 0.495243 , -0.0263953 , 0.0108981 , 0.524044 , -0.524045 , 26.5368 , 25.654 , 2.97859 , 2.96555 , 0.0108981 , 
-3.91728 , 0.496043 , -0.0268805 , 0.00968892 , 0.524039 , -0.524039 , 26.6257 , 25.7425 , 2.98377 , 2.97078 , 0.00968892 , 
-3.91378 , 0.496858 , -0.0273342 , 0.0084681 , 0.524033 , -0.524034 , 26.7149 , 25.8312 , 2.98896 , 2.97602 , 0.0084681 , 
-3.91028 , 0.497688 , -0.027756 , 0.00723653 , 0.524028 , -0.524028 , 26.8044 , 25.9204 , 2.99417 , 2.98126 , 0.00723653 , 
-3.90678 , 0.498531 , -0.0281454 , 0.00599518 , 0.524022 , -0.524022 , 26.8942 , 26.0098 , 2.99938 , 2.98652 , 0.00599518 , 
-3.90328 , 0.499387 , -0.0285019 , 0.00474499 , 0.524017 , -0.524017 , 26.9843 , 26.0995 , 3.0046 , 2.99178 , 0.00474499 , 
-3.89978 , 0.500254 , -0.0288252 , 0.00348697 , 0.524011 , -0.524011 , 27.0747 , 26.1896 , 3.00982 , 2.99705 , 0.00348697 , 
-3.89628 , 0.501132 , -0.0291149 , 0.00222214 , 0.524006 , -0.524006 , 27.1655 , 26.2799 , 3.01506 , 3.00234 , 0.00222214 , 
-3.89278 , 0.50202 , -0.0293707 , 0.000951495 , 0.524 , -0.524 , 27.2565 , 26.3706 , 3.02031 , 3.00763 , 0.000951495 , 
-3.88928 , 0.502916 , -0.0295921 , -0.000323942 , 0.523995 , -0.523995 , 27.3479 , 26.4616 , 3.02557 , 3.01293 , -0.000323942 , 
-3.88578 , 0.50382 , -0.029779 , -0.00160316 , 0.523989 , -0.523989 , 27.4396 , 26.553 , 3.03083 , 3.01824 , -0.00160316 , 
-3.88228 , 0.504731 , -0.0299311 , -0.0028851 , 0.523984 , -0.523984 , 27.5317 , 26.6446 , 3.03611 , 3.02356 , -0.0028851 , 
-3.87878 , 0.505647 , -0.0300481 , -0.00416872 , 0.523978 , -0.523978 , 27.624 , 26.7366 , 3.04139 , 3.02889 , -0.00416872 , 
-3.87528 , 0.506568 , -0.0301299 , -0.00545296 , 0.523973 , -0.523973 , 27.7167 , 26.8289 , 3.04668 , 3.03422 , -0.00545296 , 
-3.87177 , 0.507492 , -0.0301763 , -0.00673677 , 0.523968 , -0.523968 , 27.8097 , 26.9215 , 3.05199 , 3.03957 , -0.00673677 , 
-3.86827 , 0.508419 , -0.0301872 , -0.00801908 , 0.523962 , -0.523962 , 27.903 , 27.0145 , 3.0573 , 3.04492 , -0.00801908 , 
-3.86477 , 0.509347 , -0.0301624 , -0.00929882 , 0.523957 , -0.523957 , 27.9967 , 27.1077 , 3.06262 , 3.05029 , -0.00929882 , 
-3.86127 , 0.510275 , -0.0301019 , -0.0105749 , 0.523952 , -0.523951 , 28.0907 , 27.2013 , 3.06795 , 3.05566 , -0.0105749 , 
-3.85777 , 0.511202 , -0.0300057 , -0.0118463 , 0.523947 , -0.523946 , 28.185 , 27.2953 , 3.07329 , 3.06105 , -0.0118463 , 
-3.85427 , 0.512127 , -0.0298738 , -0.0131119 , 0.523941 , -0.523941 , 28.2796 , 27.3895 , 3.07864 , 3.06644 , -0.0131119 , 
-3.85077 , 0.513049 , -0.0297061 , -0.0143706 , 0.523936 , -0.523936 , 28.3746 , 27.4841 , 3.084 , 3.07184 , -0.0143706 , 
-3.84727 , 0.513967 , -0.0295028 , -0.0156214 , 0.523931 , -0.52393 , 28.4699 , 27.5791 , 3.08937 , 3.07725 , -0.0156214 , 
-3.84377 , 0.514879 , -0.029264 , -0.0168632 , 0.523926 , -0.523925 , 28.5656 , 27.6743 , 3.09475 , 3.08267 , -0.0168632 , 
-3.84027 , 0.515785 , -0.0289899 , -0.0180949 , 0.52392 , -0.52392 , 28.6615 , 27.7699 , 3.10014 , 3.0881 , -0.0180949 , 
-3.83677 , 0.516683 , -0.0286805 , -0.0193154 , 0.523915 , -0.523915 , 28.7578 , 27.8659 , 3.10553 , 3.09354 , -0.0193154 , 
-3.83327 , 0.517573 , -0.028336 , -0.0205236 , 0.52391 , -0.523909 , 28.8545 , 27.9622 , 3.11094 , 3.09899 , -0.0205236 , 
-3.82977 , 0.518453 , -0.0279568 , -0.0217186 , 0.523905 , -0.523904 , 28.9515 , 28.0588 , 3.11636 , 3.10445 , -0.0217186 , 
-3.82627 , 0.519322 , -0.0275431 , -0.0228993 , 0.5239 , -0.523899 , 29.0488 , 28.1557 , 3.12178 , 3.10992 , -0.0228993 , 
-3.82276 , 0.520179 , -0.0270953 , -0.0240645 , 0.523895 , -0.523894 , 29.1465 , 28.253 , 3.12722 , 3.11539 , -0.0240645 , 
-3.81926 , 0.521023 , -0.0266137 , -0.0252134 , 0.52389 , -0.523889 , 29.2445 , 28.3507 , 3.13266 , 3.12088 , -0.0252134 , 
-3.81576 , 0.521852 , -0.0260985 , -0.0263448 , 0.523885 , -0.523884 , 29.3428 , 28.4487 , 3.13812 , 3.12637 , -0.0263448 , 
-3.81226 , 0.522666 , -0.0255503 , -0.0274577 , 0.523879 , -0.523879 , 29.4415 , 28.547 , 3.14358 , 3.13188 , -0.0274577 , 
-3.80876 , 0.523464 , -0.0249696 , -0.0285511 , 0.523874 , -0.523874 , 29.5406 , 28.6457 , 3.14906 , 3.13739 , -0.0285511 , 
-3.80526 , 0.524244 , -0.0243568 , -0.0296241 , 0.523869 , -0.523868 , 29.64 , 28.7447 , 3.15454 , 3.14292 , -0.0296241 , 
-3.80176 , 0.525005 , -0.0237125 , -0.0306757 , 0.523864 , -0.523863 , 29.7397 , 28.8441 , 3.16003 , 3.14845 , -0.0306757 , 
-3.79826 , 0.525747 , -0.0230371 , -0.0317048 , 0.523859 , -0.523858 , 29.8398 , 28.9438 , 3.16554 , 3.15399 , -0.0317048 , 
-3.79476 , 0.526468 , -0.0223313 , -0.0327105 , 0.523854 , -0.523853 , 29.9402 , 29.0439 , 3.17105 , 3.15955 , -0.0327105 , 
-3.79126 , 0.527168 , -0.0215957 , -0.033692 , 0.523849 , -0.523848 , 30.041 , 29.1443 , 3.17657 , 3.16511 , -0.033692 , 
-3.78776 , 0.527844 , -0.0208311 , -0.0346483 , 0.523844 , -0.523843 , 30.1422 , 29.2451 , 3.1821 , 3.17068 , -0.0346483 , 
-3.78426 , 0.528497 , -0.020038 , -0.0355785 , 0.523839 , -0.523838 , 30.2437 , 29.3462 , 3.18765 , 3.17626 , -0.0355785 , 
-3.78076 , 0.529126 , -0.0192172 , -0.0364817 , 0.523834 , -0.523833 , 30.3455 , 29.4477 , 3.1932 , 3.18185 , -0.0364817 , 
-3.77726 , 0.529728 , -0.0183695 , -0.0373571 , 0.523829 , -0.523828 , 30.4477 , 29.5495 , 3.19876 , 3.18746 , -0.0373571 , 
-3.77375 , 0.530304 , -0.0174956 , -0.0382038 , 0.523824 , -0.523823 , 30.5503 , 29.6517 , 3.20433 , 3.19307 , -0.0382038 , 
-3.77025 , 0.530853 , -0.0165964 , -0.0390211 , 0.523819 , -0.523818 , 30.6532 , 29.7543 , 3.20991 , 3.19869 , -0.0390211 , 
-3.76675 , 0.531373 , -0.0156728 , -0.0398082 , 0.523814 , -0.523813 , 30.7565 , 29.8572 , 3.2155 , 3.20432 , -0.0398082 , 
-3.76325 , 0.531863 , -0.0147256 , -0.0405642 , 0.523809 , -0.523808 , 30.8602 , 29.9605 , 3.2211 , 3.20996 , -0.0405642 , 
-3.75975 , 0.532324 , -0.0137557 , -0.0412884 , 0.523804 , -0.523803 , 30.9642 , 30.0642 , 3.22671 , 3.21561 , -0.0412884 , 
-3.75625 , 0.532753 , -0.0127642 , -0.0419803 , 0.523799 , -0.523798 , 31.0686 , 30.1682 , 3.23233 , 3.22126 , -0.0419803 , 
-3.75275 , 0.533151 , -0.0117519 , -0.042639 , 0.523794 , -0.523793 , 31.1733 , 30.2726 , 3.23796 , 3.22693 , -0.042639 , 
-3.74925 , 0.533517 , -0.0107199 , -0.043264 , 0.52379 , -0.523788 , 31.2784 , 30.3774 , 3.2436 , 3.23261 , -0.043264 , 
-3.74575 , 0.533849 , -0.00966922 , -0.0438545 , 0.523785 , -0.523783 , 31.3839 , 30.4825 , 3.24926 , 3.2383 , -0.0438545 , 
-3.74225 , 0.534147 , -0.00860086 , -0.0444101 , 0.52378 , -0.523778 , 31.4898 , 30.588 , 3.25492 , 3.244 , -0.0444101 , 
-3.73875 , 0.53441 , -0.00751596 , -0.0449301 , 0.523775 , -0.523774 , 31.596 , 30.6938 , 3.26059 , 3.24971 , -0.0449301 , 
-3.73525 , 0.534638 , -0.00641564 , -0.0454141 , 0.52377 , -0.523769 , 31.7026 , 30.8001 , 3.26627 , 3.25543 , -0.0454141 , 
-3.73175 , 0.53483 , -0.00530102 , -0.0458615 , 0.523765 , -0.523764 , 31.8095 , 30.9067 , 3.27196 , 3.26115 , -0.0458615 , 
-3.72825 , 0.534986 , -0.0041732 , -0.0462718 , 0.52376 , -0.523759 , 31.9169 , 31.0137 , 3.27766 , 3.26689 , -0.0462718 , 
-3.72474 , 0.535105 , -0.0030334 , -0.0466447 , 0.523755 , -0.523754 , 32.0246 , 31.121 , 3.28337 , 3.27264 , -0.0466447 , 
-3.72124 , 0.535186 , -0.00188283 , -0.0469798 , 0.52375 , -0.523749 , 32.1327 , 31.2288 , 3.28909 , 3.2784 , -0.0469798 , 
-3.71774 , 0.535229 , -0.000722708 , -0.0472768 , 0.523745 , -0.523744 , 32.2412 , 31.3369 , 3.29482 , 3.28417 , -0.0472768 , 
-3.71424 , 0.535234 , 0.000445739 , -0.0475352 , 0.523741 , -0.523739 , 32.35 , 31.4454 , 3.30056 , 3.28994 , -0.0475352 , 
-3.71074 , 0.535201 , 0.00162128 , -0.0477548 , 0.523736 , -0.523734 , 32.4593 , 31.5543 , 3.30631 , 3.29573 , -0.0477548 , 
-3.70724 , 0.535127 , 0.00280264 , -0.0479353 , 0.523731 , -0.523729 , 32.5689 , 31.6636 , 3.31207 , 3.30153 , -0.0479353 , 
-3.70374 , 0.535015 , 0.00398851 , -0.0480767 , 0.523726 , -0.523725 , 32.6789 , 31.7732 , 3.31784 , 3.30734 , -0.0480767 , 
-3.70024 , 0.534863 , 0.0051776 , -0.0481787 , 0.523721 , -0.52372 , 32.7893 , 31.8832 , 3.32362 , 3.31316 , -0.0481787 , 
-3.69674 , 0.534671 , 0.00636859 , -0.0482412 , 0.523716 , -0.523715 , 32.9 , 31.9937 , 3.32942 , 3.31898 , -0.0482412 , 
-3.69324 , 0.534439 , 0.00756018 , -0.048264 , 0.523711 , -0.52371 , 33.0112 , 32.1045 , 3.33522 , 3.32482 , -0.048264 , 
-3.68974 , 0.534167 , 0.00875103 , -0.0482472 , 0.523706 , -0.523705 , 33.1227 , 32.2157 , 3.34103 , 3.33067 , -0.0482472 , 
-3.68624 , 0.533854 , 0.0099398 , -0.0481908 , 0.523702 , -0.5237 , 33.2347 , 32.3273 , 3.34685 , 3.33653 , -0.0481908 , 
-3.68274 , 0.533501 , 0.0111251 , -0.0480947 , 0.523697 , -0.523696 , 33.347 , 32.4393 , 3.35268 , 3.3424 , -0.0480947 , 
-3.67924 , 0.533108 , 0.0123057 , -0.0479592 , 0.523692 , -0.523691 , 33.4597 , 32.5517 , 3.35853 , 3.34828 , -0.0479592 , 
-3.67574 , 0.532674 , 0.0134801 , -0.0477842 , 0.523687 , -0.523686 , 33.5729 , 32.6644 , 3.36438 , 3.35416 , -0.0477842 , 
-3.67223 , 0.5322 , 0.0146469 , -0.0475699 , 0.523682 , -0.523681 , 33.6864 , 32.7776 , 3.37024 , 3.36006 , -0.0475699 , 
-3.66873 , 0.531686 , 0.015805 , -0.0473166 , 0.523678 , -0.523676 , 33.8003 , 32.8912 , 3.37612 , 3.36597 , -0.0473166 , 
-3.66523 , 0.531133 , 0.0169527 , -0.0470245 , 0.523673 , -0.523672 , 33.9146 , 33.0052 , 3.382 , 3.37189 , -0.0470245 , 
-3.66173 , 0.530539 , 0.0180889 , -0.0466939 , 0.523668 , -0.523667 , 34.0293 , 33.1195 , 3.3879 , 3.37782 , -0.0466939 , 
-3.65823 , 0.529907 , 0.0192121 , -0.0463251 , 0.523663 , -0.523662 , 34.1445 , 33.2343 , 3.3938 , 3.38376 , -0.0463251 , 
-3.65473 , 0.529235 , 0.0203211 , -0.0459185 , 0.523658 , -0.523657 , 34.26 , 33.3495 , 3.39972 , 3.38971 , -0.0459185 , 
-3.65123 , 0.528525 , 0.0214143 , -0.0454745 , 0.523654 , -0.523652 , 34.3759 , 33.4651 , 3.40564 , 3.39567 , -0.0454745 , 
-3.64773 , 0.527776 , 0.0224906 , -0.0449936 , 0.523649 , -0.523648 , 34.4922 , 33.5811 , 3.41158 , 3.40164 , -0.0449936 , 
-3.64423 , 0.52699 , 0.0235486 , -0.0444763 , 0.523644 , -0.523643 , 34.609 , 33.6975 , 3.41753 , 3.40763 , -0.0444763 , 
-3.64073 , 0.526166 , 0.0245868 , -0.043923 , 0.523639 , -0.523638 , 34.7261 , 33.8143 , 3.42348 , 3.41362 , -0.043923 , 
-3.63723 , 0.525306 , 0.0256042 , -0.0433344 , 0.523634 , -0.523633 , 34.8437 , 33.9315 , 3.42945 , 3.41962 , -0.0433344 , 
-3.63373 , 0.52441 , 0.0265993 , -0.0427112 , 0.52363 , -0.523629 , 34.9617 , 34.0491 , 3.43543 , 3.42563 , -0.0427112 , 
-3.63023 , 0.523479 , 0.0275709 , -0.0420539 , 0.523625 , -0.523624 , 35.0801 , 34.1672 , 3.44142 , 3.43166 , -0.0420539 , 
-3.62673 , 0.522513 , 0.0285177 , -0.0413634 , 0.52362 , -0.523619 , 35.1989 , 34.2857 , 3.44742 , 3.43769 , -0.0413634 , 
-3.62322 , 0.521513 , 0.0294384 , -0.0406402 , 0.523616 , -0.523615 , 35.3181 , 34.4045 , 3.45343 , 3.44373 , -0.0406402 , 
-3.61972 , 0.52048 , 0.0303319 , -0.0398852 , 0.523611 , -0.52361 , 35.4377 , 34.5238 , 3.45945 , 3.44979 , -0.0398852 , 
-3.61622 , 0.519415 , 0.031197 , -0.0390993 , 0.523606 , -0.523605 , 35.5578 , 34.6436 , 3.46548 , 3.45585 , -0.0390993 , 
-3.61272 , 0.518318 , 0.0320325 , -0.0382832 , 0.523601 , -0.5236 , 35.6782 , 34.7637 , 3.47152 , 3.46193 , -0.0382832 , 
-3.60922 , 0.517192 , 0.0328373 , -0.037438 , 0.523597 , -0.523596 , 35.7991 , 34.8843 , 3.47757 , 3.46801 , -0.037438 , 
-3.60572 , 0.516036 , 0.0336101 , -0.0365645 , 0.523592 , -0.523591 , 35.9205 , 35.0053 , 3.48364 , 3.47411 , -0.0365645 , 
-3.60222 , 0.514851 , 0.0343499 , -0.0356636 , 0.523587 , -0.523586 , 36.0422 , 35.1267 , 3.48971 , 3.48022 , -0.0356636 , 
-3.59872 , 0.51364 , 0.0350557 , -0.0347365 , 0.523583 , -0.523582 , 36.1644 , 35.2485 , 3.4958 , 3.48634 , -0.0347365 , 
-3.59522 , 0.512402 , 0.0357265 , -0.0337842 , 0.523578 , -0.523577 , 36.287 , 35.3708 , 3.50189 , 3.49246 , -0.0337842 , 
-3.59172 , 0.511139 , 0.0363612 , -0.0328076 , 0.523573 , -0.523573 , 36.41 , 35.4935 , 3.508 , 3.4986 , -0.0328076 , 
-3.58822 , 0.509853 , 0.0369589 , -0.031808 , 0.523569 , -0.523568 , 36.5335 , 35.6166 , 3.51411 , 3.50475 , -0.031808 , 
-3.58472 , 0.508544 , 0.0375185 , -0.0307863 , 0.523564 , -0.523563 , 36.6574 , 35.7402 , 3.52024 , 3.51091 , -0.0307863 , 
-3.58122 , 0.507214 , 0.0380394 , -0.029744 , 0.523559 , -0.523559 , 36.7817 , 35.8642 , 3.52638 , 3.51708 , -0.029744 , 
-3.57772 , 0.505865 , 0.0385206 , -0.028682 , 0.523555 , -0.523554 , 36.9064 , 35.9886 , 3.53253 , 3.52326 , -0.028682 , 
